EVENT_ID_1,EVENT_ID_2,INTERACTION_TYPE,INTERACTION_CAP,DESCRIPTION
EV092,EV105,SATURATION,4.0,Garba / Dandiya Season + Naraka Chaturdashi
EV092,EV106,SATURATION,4.0,Garba / Dandiya Season + Diwali / Lakshmi Puja
EV092,EV108,SATURATION,4.0,Garba / Dandiya Season + Bhai Dooj
EV092,EV109,AMPLIFICATION,5.0,Garba / Dandiya Season + Diwali Gifting Peak
EV092,EV110,AMPLIFICATION,5.0,Garba / Dandiya Season + Diwali Corporate Gifting
EV092,EV111,SATURATION,4.0,Garba / Dandiya Season + Chhath Puja
EV092,EV116,AMPLIFICATION,5.0,Garba / Dandiya Season + 11.11 Shopping Festival
EV092,EV120,AMPLIFICATION,5.0,Garba / Dandiya Season + Post-Diwali Clearance
EV092,EV122,ATTENUATION,3.5,Garba / Dandiya Season + Winter Onset — North India
EV092,EV134,ATTENUATION,3.5,Garba / Dandiya Season + Severe Rain / Flood Risk
EV092,EV135,ATTENUATION,3.5,Garba / Dandiya Season + Monsoon Withdrawal / Post-Monsoon
EV092,EV136,ATTENUATION,3.5,Garba / Dandiya Season + Post-Monsoon Pest/Humidity Cycle
EV092,EV160,SATURATION,4.0,Garba / Dandiya Season + Bathukamma Pre-Season
EV092,EV165,ATTENUATION,3.5,Garba / Dandiya Season + Mosquito Season Demand Peak
EV092,EV167,AMPLIFICATION,5.0,Garba / Dandiya Season + Festive Inventory Build-Up
EV095,EV096,SATURATION,4.0,Mysuru Dasara + Dussehra / Vijayadashami
EV095,EV097,AMPLIFICATION,5.0,Mysuru Dasara + Festive Apparel Peak
EV095,EV098,AMPLIFICATION,5.0,Mysuru Dasara + Festive Jewellery Peak
EV095,EV099,AMPLIFICATION,5.0,Mysuru Dasara + Festive Electronics Pre-Diwali
EV095,EV100,SATURATION,4.0,Mysuru Dasara + Diwali Home-Cleaning Cycle
EV095,EV101,SATURATION,4.0,Mysuru Dasara + Diwali Gifting Pre-Season
EV095,EV102,SATURATION,4.0,Mysuru Dasara + Diwali Lighting Pre-Season
EV095,EV103,SATURATION,4.0,Mysuru Dasara + Karwa Chauth
EV095,EV104,SATURATION,4.0,Mysuru Dasara + Dhanteras
EV095,EV105,SATURATION,4.0,Mysuru Dasara + Naraka Chaturdashi
EV095,EV106,SATURATION,4.0,Mysuru Dasara + Diwali / Lakshmi Puja
EV095,EV107,SATURATION,4.0,Mysuru Dasara + Govardhan Puja / Annakut
EV095,EV108,SATURATION,4.0,Mysuru Dasara + Bhai Dooj
EV095,EV109,AMPLIFICATION,5.0,Mysuru Dasara + Diwali Gifting Peak
EV095,EV110,AMPLIFICATION,5.0,Mysuru Dasara + Diwali Corporate Gifting
EV095,EV111,SATURATION,4.0,Mysuru Dasara + Chhath Puja
EV095,EV114,AMPLIFICATION,5.0,Mysuru Dasara + Children's Day
EV095,EV116,AMPLIFICATION,5.0,Mysuru Dasara + 11.11 Shopping Festival
EV095,EV117,AMPLIFICATION,5.0,Mysuru Dasara + Black Friday
EV095,EV118,AMPLIFICATION,5.0,Mysuru Dasara + Black Friday Consumer Electronics
EV095,EV119,AMPLIFICATION,5.0,Mysuru Dasara + Black Friday Fashion Sales
EV095,EV120,AMPLIFICATION,5.0,Mysuru Dasara + Post-Diwali Clearance
EV095,EV122,ATTENUATION,3.5,Mysuru Dasara + Winter Onset — North India
EV095,EV134,ATTENUATION,3.5,Mysuru Dasara + Severe Rain / Flood Risk
EV095,EV135,ATTENUATION,3.5,Mysuru Dasara + Monsoon Withdrawal / Post-Monsoon
EV095,EV136,ATTENUATION,3.5,Mysuru Dasara + Post-Monsoon Pest/Humidity Cycle
EV095,EV160,SATURATION,4.0,Mysuru Dasara + Bathukamma Pre-Season
EV095,EV165,ATTENUATION,3.5,Mysuru Dasara + Mosquito Season Demand Peak
EV095,EV167,AMPLIFICATION,5.0,Mysuru Dasara + Festive Inventory Build-Up
EV096,EV097,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Festive Apparel Peak
EV096,EV098,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Festive Jewellery Peak
EV096,EV099,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Festive Electronics Pre-Diwali
EV096,EV100,SATURATION,4.0,Dussehra / Vijayadashami + Diwali Home-Cleaning Cycle
EV096,EV101,SATURATION,4.0,Dussehra / Vijayadashami + Diwali Gifting Pre-Season
EV096,EV102,SATURATION,4.0,Dussehra / Vijayadashami + Diwali Lighting Pre-Season
EV096,EV103,SATURATION,4.0,Dussehra / Vijayadashami + Karwa Chauth
EV096,EV104,SATURATION,4.0,Dussehra / Vijayadashami + Dhanteras
EV096,EV105,SATURATION,4.0,Dussehra / Vijayadashami + Naraka Chaturdashi
EV096,EV106,SATURATION,4.0,Dussehra / Vijayadashami + Diwali / Lakshmi Puja
EV096,EV107,SATURATION,4.0,Dussehra / Vijayadashami + Govardhan Puja / Annakut
EV096,EV108,SATURATION,4.0,Dussehra / Vijayadashami + Bhai Dooj
EV096,EV109,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Diwali Gifting Peak
EV096,EV110,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Diwali Corporate Gifting
EV096,EV111,SATURATION,4.0,Dussehra / Vijayadashami + Chhath Puja
EV096,EV114,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Children's Day
EV096,EV116,AMPLIFICATION,5.0,Dussehra / Vijayadashami + 11.11 Shopping Festival
EV096,EV117,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Black Friday
EV096,EV118,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Black Friday Consumer Electronics
EV096,EV119,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Black Friday Fashion Sales
EV096,EV120,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Post-Diwali Clearance
EV096,EV122,ATTENUATION,3.5,Dussehra / Vijayadashami + Winter Onset — North India
EV096,EV134,ATTENUATION,3.5,Dussehra / Vijayadashami + Severe Rain / Flood Risk
EV096,EV135,ATTENUATION,3.5,Dussehra / Vijayadashami + Monsoon Withdrawal / Post-Monsoon
EV096,EV136,ATTENUATION,3.5,Dussehra / Vijayadashami + Post-Monsoon Pest/Humidity Cycle
EV096,EV152,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Pre-Christmas Home & Party Preparation
EV096,EV160,SATURATION,4.0,Dussehra / Vijayadashami + Bathukamma Pre-Season
EV096,EV161,SATURATION,4.0,Dussehra / Vijayadashami + Hornbill / Northeast Cultural Tourism Season
EV096,EV165,ATTENUATION,3.5,Dussehra / Vijayadashami + Mosquito Season Demand Peak
EV096,EV167,AMPLIFICATION,5.0,Dussehra / Vijayadashami + Festive Inventory Build-Up
EV097,EV100,AMPLIFICATION,5.0,Festive Apparel Peak + Diwali Home-Cleaning Cycle
EV097,EV101,AMPLIFICATION,5.0,Festive Apparel Peak + Diwali Gifting Pre-Season
EV097,EV102,AMPLIFICATION,5.0,Festive Apparel Peak + Diwali Lighting Pre-Season
EV097,EV103,AMPLIFICATION,5.0,Festive Apparel Peak + Karwa Chauth
EV097,EV104,AMPLIFICATION,5.0,Festive Apparel Peak + Dhanteras
EV097,EV105,AMPLIFICATION,5.0,Festive Apparel Peak + Naraka Chaturdashi
EV097,EV106,AMPLIFICATION,5.0,Festive Apparel Peak + Diwali / Lakshmi Puja
EV097,EV107,AMPLIFICATION,5.0,Festive Apparel Peak + Govardhan Puja / Annakut
EV097,EV108,AMPLIFICATION,5.0,Festive Apparel Peak + Bhai Dooj
EV097,EV111,AMPLIFICATION,5.0,Festive Apparel Peak + Chhath Puja
EV097,EV113,AMPLIFICATION,5.0,Festive Apparel Peak + Kartika Purnima / Dev Deepawali
EV097,EV115,AMPLIFICATION,4.0,Festive Apparel Peak + Wedding Season — Winter Restart
EV097,EV122,AMPLIFICATION,4.5,Festive Apparel Peak + Winter Onset — North India
EV097,EV127,AMPLIFICATION,4.0,Festive Apparel Peak + Christmas-New Year Travel Peak
EV097,EV131,AMPLIFICATION,4.0,Festive Apparel Peak + Winter Wedding Peak
EV097,EV132,AMPLIFICATION,4.0,Festive Apparel Peak + Financial Year Planning / Corporate Budget Buying
EV097,EV134,AMPLIFICATION,4.5,Festive Apparel Peak + Severe Rain / Flood Risk
EV097,EV135,AMPLIFICATION,4.5,Festive Apparel Peak + Monsoon Withdrawal / Post-Monsoon
EV097,EV136,AMPLIFICATION,4.5,Festive Apparel Peak + Post-Monsoon Pest/Humidity Cycle
EV097,EV147,AMPLIFICATION,4.0,Festive Apparel Peak + College Admissions Cycle
EV097,EV149,AMPLIFICATION,4.0,Festive Apparel Peak + Back-to-Work / Post-Vacation Demand
EV097,EV150,AMPLIFICATION,4.0,Festive Apparel Peak + Corporate Festive Procurement
EV097,EV151,AMPLIFICATION,4.0,Festive Apparel Peak + Post-Festival Restock / Consumption Normalization
EV097,EV160,AMPLIFICATION,5.0,Festive Apparel Peak + Bathukamma Pre-Season
EV097,EV161,AMPLIFICATION,5.0,Festive Apparel Peak + Hornbill / Northeast Cultural Tourism Season
EV097,EV165,AMPLIFICATION,4.5,Festive Apparel Peak + Mosquito Season Demand Peak
EV097,EV166,AMPLIFICATION,4.5,Festive Apparel Peak + Rainwear Replacement / Mid-Monsoon Restock
EV097,EV168,AMPLIFICATION,4.0,Festive Apparel Peak + Diwali Pre-Stocking for Retailers
EV097,EV169,AMPLIFICATION,4.0,Festive Apparel Peak + Wedding Retail Inventory Build-Up — Winter
EV097,EV174,AMPLIFICATION,4.0,Festive Apparel Peak + Pre-College / Hostel Setup Season
EV098,EV100,AMPLIFICATION,5.0,Festive Jewellery Peak + Diwali Home-Cleaning Cycle
EV098,EV101,AMPLIFICATION,5.0,Festive Jewellery Peak + Diwali Gifting Pre-Season
EV098,EV102,AMPLIFICATION,5.0,Festive Jewellery Peak + Diwali Lighting Pre-Season
EV098,EV103,AMPLIFICATION,5.0,Festive Jewellery Peak + Karwa Chauth
EV098,EV104,AMPLIFICATION,5.0,Festive Jewellery Peak + Dhanteras
EV098,EV105,AMPLIFICATION,5.0,Festive Jewellery Peak + Naraka Chaturdashi
EV098,EV106,AMPLIFICATION,5.0,Festive Jewellery Peak + Diwali / Lakshmi Puja
EV098,EV107,AMPLIFICATION,5.0,Festive Jewellery Peak + Govardhan Puja / Annakut
EV098,EV108,AMPLIFICATION,5.0,Festive Jewellery Peak + Bhai Dooj
EV098,EV111,AMPLIFICATION,5.0,Festive Jewellery Peak + Chhath Puja
EV098,EV113,AMPLIFICATION,5.0,Festive Jewellery Peak + Kartika Purnima / Dev Deepawali
EV098,EV115,AMPLIFICATION,4.0,Festive Jewellery Peak + Wedding Season — Winter Restart
EV098,EV122,AMPLIFICATION,4.5,Festive Jewellery Peak + Winter Onset — North India
EV098,EV127,AMPLIFICATION,4.0,Festive Jewellery Peak + Christmas-New Year Travel Peak
EV098,EV131,AMPLIFICATION,4.0,Festive Jewellery Peak + Winter Wedding Peak
EV098,EV132,AMPLIFICATION,4.0,Festive Jewellery Peak + Financial Year Planning / Corporate Budget Buying
EV098,EV134,AMPLIFICATION,4.5,Festive Jewellery Peak + Severe Rain / Flood Risk
EV098,EV135,AMPLIFICATION,4.5,Festive Jewellery Peak + Monsoon Withdrawal / Post-Monsoon
EV098,EV136,AMPLIFICATION,4.5,Festive Jewellery Peak + Post-Monsoon Pest/Humidity Cycle
EV098,EV147,AMPLIFICATION,4.0,Festive Jewellery Peak + College Admissions Cycle
EV098,EV149,AMPLIFICATION,4.0,Festive Jewellery Peak + Back-to-Work / Post-Vacation Demand
EV098,EV150,AMPLIFICATION,4.0,Festive Jewellery Peak + Corporate Festive Procurement
EV098,EV151,AMPLIFICATION,4.0,Festive Jewellery Peak + Post-Festival Restock / Consumption Normalization
EV098,EV160,AMPLIFICATION,5.0,Festive Jewellery Peak + Bathukamma Pre-Season
EV098,EV161,AMPLIFICATION,5.0,Festive Jewellery Peak + Hornbill / Northeast Cultural Tourism Season
EV098,EV165,AMPLIFICATION,4.5,Festive Jewellery Peak + Mosquito Season Demand Peak
EV098,EV166,AMPLIFICATION,4.5,Festive Jewellery Peak + Rainwear Replacement / Mid-Monsoon Restock
EV098,EV168,AMPLIFICATION,4.0,Festive Jewellery Peak + Diwali Pre-Stocking for Retailers
EV098,EV169,AMPLIFICATION,4.0,Festive Jewellery Peak + Wedding Retail Inventory Build-Up — Winter
EV098,EV174,AMPLIFICATION,4.0,Festive Jewellery Peak + Pre-College / Hostel Setup Season
EV099,EV100,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Diwali Home-Cleaning Cycle
EV099,EV101,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Diwali Gifting Pre-Season
EV099,EV102,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Diwali Lighting Pre-Season
EV099,EV103,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Karwa Chauth
EV099,EV104,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Dhanteras
EV099,EV105,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Naraka Chaturdashi
EV099,EV106,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Diwali / Lakshmi Puja
EV099,EV107,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Govardhan Puja / Annakut
EV099,EV108,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Bhai Dooj
EV099,EV111,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Chhath Puja
EV099,EV113,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Kartika Purnima / Dev Deepawali
EV099,EV115,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Wedding Season — Winter Restart
EV099,EV122,AMPLIFICATION,4.5,Festive Electronics Pre-Diwali + Winter Onset — North India
EV099,EV127,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Christmas-New Year Travel Peak
EV099,EV131,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Winter Wedding Peak
EV099,EV132,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Financial Year Planning / Corporate Budget Buying
EV099,EV134,AMPLIFICATION,4.5,Festive Electronics Pre-Diwali + Severe Rain / Flood Risk
EV099,EV135,AMPLIFICATION,4.5,Festive Electronics Pre-Diwali + Monsoon Withdrawal / Post-Monsoon
EV099,EV136,AMPLIFICATION,4.5,Festive Electronics Pre-Diwali + Post-Monsoon Pest/Humidity Cycle
EV099,EV150,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Corporate Festive Procurement
EV099,EV151,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Post-Festival Restock / Consumption Normalization
EV099,EV160,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Bathukamma Pre-Season
EV099,EV161,AMPLIFICATION,5.0,Festive Electronics Pre-Diwali + Hornbill / Northeast Cultural Tourism Season
EV099,EV165,AMPLIFICATION,4.5,Festive Electronics Pre-Diwali + Mosquito Season Demand Peak
EV099,EV168,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Diwali Pre-Stocking for Retailers
EV099,EV169,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Wedding Retail Inventory Build-Up — Winter
EV099,EV174,AMPLIFICATION,4.0,Festive Electronics Pre-Diwali + Pre-College / Hostel Setup Season
EV100,EV101,SATURATION,4.0,Diwali Home-Cleaning Cycle + Diwali Gifting Pre-Season
EV100,EV102,SATURATION,4.0,Diwali Home-Cleaning Cycle + Diwali Lighting Pre-Season
EV100,EV103,SATURATION,4.0,Diwali Home-Cleaning Cycle + Karwa Chauth
EV100,EV104,SATURATION,4.0,Diwali Home-Cleaning Cycle + Dhanteras
EV100,EV105,SATURATION,4.0,Diwali Home-Cleaning Cycle + Naraka Chaturdashi
EV100,EV106,SATURATION,4.0,Diwali Home-Cleaning Cycle + Diwali / Lakshmi Puja
EV100,EV107,SATURATION,4.0,Diwali Home-Cleaning Cycle + Govardhan Puja / Annakut
EV100,EV108,SATURATION,4.0,Diwali Home-Cleaning Cycle + Bhai Dooj
EV100,EV109,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Diwali Gifting Peak
EV100,EV110,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Diwali Corporate Gifting
EV100,EV111,SATURATION,4.0,Diwali Home-Cleaning Cycle + Chhath Puja
EV100,EV113,SATURATION,4.0,Diwali Home-Cleaning Cycle + Kartika Purnima / Dev Deepawali
EV100,EV114,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Children's Day
EV100,EV116,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + 11.11 Shopping Festival
EV100,EV117,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Black Friday
EV100,EV118,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Black Friday Consumer Electronics
EV100,EV119,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Black Friday Fashion Sales
EV100,EV120,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Post-Diwali Clearance
EV100,EV121,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Cyber Monday
EV100,EV122,ATTENUATION,3.5,Diwali Home-Cleaning Cycle + Winter Onset — North India
EV100,EV124,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Secret Santa / Corporate Gifting
EV100,EV125,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Christmas Holiday Kids Demand
EV100,EV130,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Year-End Clearance Sale
EV100,EV134,ATTENUATION,3.5,Diwali Home-Cleaning Cycle + Severe Rain / Flood Risk
EV100,EV135,ATTENUATION,3.5,Diwali Home-Cleaning Cycle + Monsoon Withdrawal / Post-Monsoon
EV100,EV136,ATTENUATION,3.5,Diwali Home-Cleaning Cycle + Post-Monsoon Pest/Humidity Cycle
EV100,EV152,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Pre-Christmas Home & Party Preparation
EV100,EV160,SATURATION,4.0,Diwali Home-Cleaning Cycle + Bathukamma Pre-Season
EV100,EV161,SATURATION,4.0,Diwali Home-Cleaning Cycle + Hornbill / Northeast Cultural Tourism Season
EV100,EV165,ATTENUATION,3.5,Diwali Home-Cleaning Cycle + Mosquito Season Demand Peak
EV100,EV167,AMPLIFICATION,5.0,Diwali Home-Cleaning Cycle + Festive Inventory Build-Up
EV101,EV102,SATURATION,4.0,Diwali Gifting Pre-Season + Diwali Lighting Pre-Season
EV101,EV103,SATURATION,4.0,Diwali Gifting Pre-Season + Karwa Chauth
EV101,EV104,SATURATION,4.0,Diwali Gifting Pre-Season + Dhanteras
EV101,EV105,SATURATION,4.0,Diwali Gifting Pre-Season + Naraka Chaturdashi
EV101,EV106,SATURATION,4.0,Diwali Gifting Pre-Season + Diwali / Lakshmi Puja
EV101,EV107,SATURATION,4.0,Diwali Gifting Pre-Season + Govardhan Puja / Annakut
EV101,EV108,SATURATION,4.0,Diwali Gifting Pre-Season + Bhai Dooj
EV101,EV109,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Diwali Gifting Peak
EV101,EV110,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Diwali Corporate Gifting
EV101,EV111,SATURATION,4.0,Diwali Gifting Pre-Season + Chhath Puja
EV101,EV113,SATURATION,4.0,Diwali Gifting Pre-Season + Kartika Purnima / Dev Deepawali
EV101,EV114,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Children's Day
EV101,EV116,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + 11.11 Shopping Festival
EV101,EV117,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Black Friday
EV101,EV118,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Black Friday Consumer Electronics
EV101,EV119,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Black Friday Fashion Sales
EV101,EV120,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Post-Diwali Clearance
EV101,EV121,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Cyber Monday
EV101,EV122,ATTENUATION,3.5,Diwali Gifting Pre-Season + Winter Onset — North India
EV101,EV124,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Secret Santa / Corporate Gifting
EV101,EV125,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Christmas Holiday Kids Demand
EV101,EV130,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Year-End Clearance Sale
EV101,EV134,ATTENUATION,3.5,Diwali Gifting Pre-Season + Severe Rain / Flood Risk
EV101,EV135,ATTENUATION,3.5,Diwali Gifting Pre-Season + Monsoon Withdrawal / Post-Monsoon
EV101,EV136,ATTENUATION,3.5,Diwali Gifting Pre-Season + Post-Monsoon Pest/Humidity Cycle
EV101,EV152,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Pre-Christmas Home & Party Preparation
EV101,EV160,SATURATION,4.0,Diwali Gifting Pre-Season + Bathukamma Pre-Season
EV101,EV161,SATURATION,4.0,Diwali Gifting Pre-Season + Hornbill / Northeast Cultural Tourism Season
EV101,EV165,ATTENUATION,3.5,Diwali Gifting Pre-Season + Mosquito Season Demand Peak
EV101,EV167,AMPLIFICATION,5.0,Diwali Gifting Pre-Season + Festive Inventory Build-Up
EV102,EV103,SATURATION,4.0,Diwali Lighting Pre-Season + Karwa Chauth
EV102,EV104,SATURATION,4.0,Diwali Lighting Pre-Season + Dhanteras
EV102,EV105,SATURATION,4.0,Diwali Lighting Pre-Season + Naraka Chaturdashi
EV102,EV106,SATURATION,4.0,Diwali Lighting Pre-Season + Diwali / Lakshmi Puja
EV102,EV107,SATURATION,4.0,Diwali Lighting Pre-Season + Govardhan Puja / Annakut
EV102,EV108,SATURATION,4.0,Diwali Lighting Pre-Season + Bhai Dooj
EV102,EV109,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Diwali Gifting Peak
EV102,EV110,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Diwali Corporate Gifting
EV102,EV111,SATURATION,4.0,Diwali Lighting Pre-Season + Chhath Puja
EV102,EV113,SATURATION,4.0,Diwali Lighting Pre-Season + Kartika Purnima / Dev Deepawali
EV102,EV114,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Children's Day
EV102,EV116,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + 11.11 Shopping Festival
EV102,EV117,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Black Friday
EV102,EV118,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Black Friday Consumer Electronics
EV102,EV119,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Black Friday Fashion Sales
EV102,EV120,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Post-Diwali Clearance
EV102,EV121,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Cyber Monday
EV102,EV122,ATTENUATION,3.5,Diwali Lighting Pre-Season + Winter Onset — North India
EV102,EV124,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Secret Santa / Corporate Gifting
EV102,EV125,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Christmas Holiday Kids Demand
EV102,EV130,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Year-End Clearance Sale
EV102,EV134,ATTENUATION,3.5,Diwali Lighting Pre-Season + Severe Rain / Flood Risk
EV102,EV135,ATTENUATION,3.5,Diwali Lighting Pre-Season + Monsoon Withdrawal / Post-Monsoon
EV102,EV136,ATTENUATION,3.5,Diwali Lighting Pre-Season + Post-Monsoon Pest/Humidity Cycle
EV102,EV152,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Pre-Christmas Home & Party Preparation
EV102,EV160,SATURATION,4.0,Diwali Lighting Pre-Season + Bathukamma Pre-Season
EV102,EV161,SATURATION,4.0,Diwali Lighting Pre-Season + Hornbill / Northeast Cultural Tourism Season
EV102,EV165,ATTENUATION,3.5,Diwali Lighting Pre-Season + Mosquito Season Demand Peak
EV102,EV167,AMPLIFICATION,5.0,Diwali Lighting Pre-Season + Festive Inventory Build-Up
EV103,EV104,SATURATION,4.0,Karwa Chauth + Dhanteras
EV103,EV105,SATURATION,4.0,Karwa Chauth + Naraka Chaturdashi
EV103,EV106,SATURATION,4.0,Karwa Chauth + Diwali / Lakshmi Puja
EV103,EV107,SATURATION,4.0,Karwa Chauth + Govardhan Puja / Annakut
EV103,EV108,SATURATION,4.0,Karwa Chauth + Bhai Dooj
EV103,EV109,AMPLIFICATION,5.0,Karwa Chauth + Diwali Gifting Peak
EV103,EV110,AMPLIFICATION,5.0,Karwa Chauth + Diwali Corporate Gifting
EV103,EV111,SATURATION,4.0,Karwa Chauth + Chhath Puja
EV103,EV114,AMPLIFICATION,5.0,Karwa Chauth + Children's Day
EV103,EV116,AMPLIFICATION,5.0,Karwa Chauth + 11.11 Shopping Festival
EV103,EV117,AMPLIFICATION,5.0,Karwa Chauth + Black Friday
EV103,EV118,AMPLIFICATION,5.0,Karwa Chauth + Black Friday Consumer Electronics
EV103,EV119,AMPLIFICATION,5.0,Karwa Chauth + Black Friday Fashion Sales
EV103,EV120,AMPLIFICATION,5.0,Karwa Chauth + Post-Diwali Clearance
EV103,EV122,ATTENUATION,3.5,Karwa Chauth + Winter Onset — North India
EV103,EV135,ATTENUATION,3.5,Karwa Chauth + Monsoon Withdrawal / Post-Monsoon
EV103,EV136,ATTENUATION,3.5,Karwa Chauth + Post-Monsoon Pest/Humidity Cycle
EV103,EV152,AMPLIFICATION,5.0,Karwa Chauth + Pre-Christmas Home & Party Preparation
EV103,EV160,SATURATION,4.0,Karwa Chauth + Bathukamma Pre-Season
EV103,EV161,SATURATION,4.0,Karwa Chauth + Hornbill / Northeast Cultural Tourism Season
EV103,EV167,AMPLIFICATION,5.0,Karwa Chauth + Festive Inventory Build-Up
EV104,EV105,SATURATION,4.0,Dhanteras + Naraka Chaturdashi
EV104,EV106,SATURATION,4.0,Dhanteras + Diwali / Lakshmi Puja
EV104,EV107,SATURATION,4.0,Dhanteras + Govardhan Puja / Annakut
EV104,EV108,SATURATION,4.0,Dhanteras + Bhai Dooj
EV104,EV109,AMPLIFICATION,5.0,Dhanteras + Diwali Gifting Peak
EV104,EV110,AMPLIFICATION,5.0,Dhanteras + Diwali Corporate Gifting
EV104,EV111,SATURATION,4.0,Dhanteras + Chhath Puja
EV104,EV113,SATURATION,4.0,Dhanteras + Kartika Purnima / Dev Deepawali
EV104,EV114,AMPLIFICATION,5.0,Dhanteras + Children's Day
EV104,EV116,AMPLIFICATION,5.0,Dhanteras + 11.11 Shopping Festival
EV104,EV117,AMPLIFICATION,5.0,Dhanteras + Black Friday
EV104,EV118,AMPLIFICATION,5.0,Dhanteras + Black Friday Consumer Electronics
EV104,EV119,AMPLIFICATION,5.0,Dhanteras + Black Friday Fashion Sales
EV104,EV120,AMPLIFICATION,5.0,Dhanteras + Post-Diwali Clearance
EV104,EV121,AMPLIFICATION,5.0,Dhanteras + Cyber Monday
EV104,EV122,ATTENUATION,3.5,Dhanteras + Winter Onset — North India
EV104,EV124,AMPLIFICATION,5.0,Dhanteras + Secret Santa / Corporate Gifting
EV104,EV125,AMPLIFICATION,5.0,Dhanteras + Christmas Holiday Kids Demand
EV104,EV130,AMPLIFICATION,5.0,Dhanteras + Year-End Clearance Sale
EV104,EV134,ATTENUATION,3.5,Dhanteras + Severe Rain / Flood Risk
EV104,EV135,ATTENUATION,3.5,Dhanteras + Monsoon Withdrawal / Post-Monsoon
EV104,EV136,ATTENUATION,3.5,Dhanteras + Post-Monsoon Pest/Humidity Cycle
EV104,EV152,AMPLIFICATION,5.0,Dhanteras + Pre-Christmas Home & Party Preparation
EV104,EV160,SATURATION,4.0,Dhanteras + Bathukamma Pre-Season
