PRODUCT_ID,FAMILY_ID,PRODUCT_NAME,BRAND_ID,MANUFACTURER_ID,PRODUCT_TYPE
PRD-00289,FAM-00073,Churidars - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00290,FAM-00073,Churidars - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00291,FAM-00073,Churidars - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00292,FAM-00073,Churidars - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00293,FAM-00074,Dupattas - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00294,FAM-00074,Dupattas - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00295,FAM-00074,Dupattas - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00296,FAM-00074,Dupattas - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00297,FAM-00075,Blouses - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00298,FAM-00075,Blouses - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00299,FAM-00075,Blouses - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00300,FAM-00075,Blouses - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00301,FAM-00076,Bras - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00302,FAM-00076,Bras - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00303,FAM-00076,Bras - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00304,FAM-00076,Bras - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00305,FAM-00077,Briefs - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00306,FAM-00077,Briefs - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00307,FAM-00077,Briefs - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00308,FAM-00077,Briefs - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00309,FAM-00078,Shapewear - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00310,FAM-00078,Shapewear - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00311,FAM-00078,Shapewear - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00312,FAM-00078,Shapewear - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00313,FAM-00079,Camisoles - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00314,FAM-00079,Camisoles - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00315,FAM-00079,Camisoles - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00316,FAM-00079,Camisoles - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00317,FAM-00080,Thermals - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00318,FAM-00080,Thermals - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00319,FAM-00080,Thermals - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00320,FAM-00080,Thermals - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00321,FAM-00081,Night suits - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00322,FAM-00081,Night suits - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00323,FAM-00081,Night suits - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00324,FAM-00081,Night suits - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00325,FAM-00082,Pajamas - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00326,FAM-00082,Pajamas - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00327,FAM-00082,Pajamas - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00328,FAM-00082,Pajamas - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00329,FAM-00083,Robes - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00330,FAM-00083,Robes - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00331,FAM-00083,Robes - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00332,FAM-00083,Robes - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00333,FAM-00084,Sports bras - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00334,FAM-00084,Sports bras - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00335,FAM-00084,Sports bras - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00336,FAM-00084,Sports bras - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00337,FAM-00085,Yoga wear - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00338,FAM-00085,Yoga wear - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00339,FAM-00085,Yoga wear - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00340,FAM-00085,Yoga wear - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00341,FAM-00086,Gym wear - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00342,FAM-00086,Gym wear - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00343,FAM-00086,Gym wear - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00344,FAM-00086,Gym wear - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00345,FAM-00087,Running wear - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00346,FAM-00087,Running wear - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00347,FAM-00087,Running wear - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00348,FAM-00087,Running wear - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00349,FAM-00088,Paintings - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00350,FAM-00088,Paintings - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00351,FAM-00089,Prints - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00352,FAM-00089,Prints - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00353,FAM-00090,Sculptures - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00354,FAM-00090,Sculptures - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00355,FAM-00091,Wall art - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00356,FAM-00091,Wall art - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00357,FAM-00092,Handicrafts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00358,FAM-00092,Handicrafts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00359,FAM-00093,Ceramic art - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00360,FAM-00093,Ceramic art - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00361,FAM-00094,Glass art - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00362,FAM-00094,Glass art - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00363,FAM-00095,Woodcraft - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00364,FAM-00095,Woodcraft - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00365,FAM-00096,Metalcraft - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00366,FAM-00096,Metalcraft - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00367,FAM-00097,Handmade decor - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00368,FAM-00097,Handmade decor - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00369,FAM-00098,Artisan products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00370,FAM-00098,Artisan products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00371,FAM-00099,Engine oils - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00372,FAM-00099,Engine oils - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00373,FAM-00100,Coolants - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00374,FAM-00100,Coolants - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00375,FAM-00101,Brake fluids - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00376,FAM-00101,Brake fluids - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00377,FAM-00102,Cleaning chemicals - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00378,FAM-00102,Cleaning chemicals - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00379,FAM-00103,Car mats - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00380,FAM-00103,Car mats - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00381,FAM-00104,Seat covers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00382,FAM-00104,Seat covers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00383,FAM-00105,Steering covers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00384,FAM-00105,Steering covers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00385,FAM-00106,Sunshades - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00386,FAM-00106,Sunshades - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00387,FAM-00107,Phone holders - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00388,FAM-00107,Phone holders - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00389,FAM-00108,Organizers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00390,FAM-00108,Organizers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00391,FAM-00109,Wipers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00392,FAM-00109,Wipers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00393,FAM-00110,Bulbs - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00394,FAM-00110,Bulbs - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00395,FAM-00111,Fuses - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00396,FAM-00111,Fuses - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00397,FAM-00112,Batteries - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00398,FAM-00112,Batteries - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00399,FAM-00113,Spark plugs - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00400,FAM-00113,Spark plugs - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00401,FAM-00114,Cleaning kits - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00402,FAM-00114,Cleaning kits - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00403,FAM-00115,First-aid kits - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00404,FAM-00115,First-aid kits - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00405,FAM-00116,Warning triangles - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00406,FAM-00116,Warning triangles - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00407,FAM-00117,Jumper cables - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00408,FAM-00117,Jumper cables - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00409,FAM-00118,Emergency tools - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00410,FAM-00118,Emergency tools - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00411,FAM-00119,Dashcams - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00412,FAM-00119,Dashcams - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00413,FAM-00120,Car stereos - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00414,FAM-00120,Car stereos - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00415,FAM-00121,Parking sensors - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00416,FAM-00121,Parking sensors - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00417,FAM-00122,Tire-pressure monitors - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00418,FAM-00122,Tire-pressure monitors - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00419,FAM-00123,Chargers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00420,FAM-00123,Chargers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00421,FAM-00124,Helmets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00422,FAM-00124,Helmets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00423,FAM-00125,Gloves - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00424,FAM-00125,Gloves - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00425,FAM-00126,Riding jackets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00426,FAM-00126,Riding jackets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00427,FAM-00127,Accessories - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-00428,FAM-00127,Accessories - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-00429,FAM-00128,Feeding bottles - Standard,Brand X,Manufacturer Direct,Standard
PRD-00430,FAM-00128,Feeding bottles - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00431,FAM-00129,Bottle sterilizers - Standard,Brand X,Manufacturer Direct,Standard
PRD-00432,FAM-00129,Bottle sterilizers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00433,FAM-00130,Breast pumps - Standard,Brand X,Manufacturer Direct,Standard
PRD-00434,FAM-00130,Breast pumps - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00435,FAM-00131,Formula - Standard,Brand X,Manufacturer Direct,Standard
PRD-00436,FAM-00131,Formula - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00437,FAM-00132,Baby food - Standard,Brand X,Manufacturer Direct,Standard
PRD-00438,FAM-00132,Baby food - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00439,FAM-00133,Bibs - Standard,Brand X,Manufacturer Direct,Standard
PRD-00440,FAM-00133,Bibs - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00441,FAM-00134,Sippy cups - Standard,Brand X,Manufacturer Direct,Standard
PRD-00442,FAM-00134,Sippy cups - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00443,FAM-00135,Diapers - Standard,BabyCare,Manufacturer Direct,Standard
PRD-00444,FAM-00135,Diapers - Standard,SoftHugs,Manufacturer Direct,Standard
PRD-00445,FAM-00136,Cloth diapers - Standard,Brand X,Manufacturer Direct,Standard
PRD-00446,FAM-00136,Cloth diapers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00447,FAM-00137,Wipes - Standard,Brand X,Manufacturer Direct,Standard
PRD-00448,FAM-00137,Wipes - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00449,FAM-00138,Changing mats - Standard,Brand X,Manufacturer Direct,Standard
PRD-00450,FAM-00138,Changing mats - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00451,FAM-00139,Diaper bags - Standard,Brand X,Manufacturer Direct,Standard
PRD-00452,FAM-00139,Diaper bags - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00453,FAM-00140,Diaper creams - Standard,Brand X,Manufacturer Direct,Standard
PRD-00454,FAM-00140,Diaper creams - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00455,FAM-00141,Baby shampoo - Standard,Brand X,Manufacturer Direct,Standard
PRD-00456,FAM-00141,Baby shampoo - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00457,FAM-00142,Baby soap - Standard,Brand X,Manufacturer Direct,Standard
PRD-00458,FAM-00142,Baby soap - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00459,FAM-00143,Lotion - Standard,Brand X,Manufacturer Direct,Standard
PRD-00460,FAM-00143,Lotion - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00461,FAM-00144,Powder - Standard,Brand X,Manufacturer Direct,Standard
PRD-00462,FAM-00144,Powder - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00463,FAM-00145,Towels - Standard,Brand X,Manufacturer Direct,Standard
PRD-00464,FAM-00145,Towels - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00465,FAM-00146,Onesies - Standard,Brand X,Manufacturer Direct,Standard
PRD-00466,FAM-00146,Onesies - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00467,FAM-00147,Rompers - Standard,Brand X,Manufacturer Direct,Standard
PRD-00468,FAM-00147,Rompers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00469,FAM-00148,Sleepsuits - Standard,Brand X,Manufacturer Direct,Standard
PRD-00470,FAM-00148,Sleepsuits - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00471,FAM-00149,Socks - Standard,Brand X,Manufacturer Direct,Standard
PRD-00472,FAM-00149,Socks - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00473,FAM-00150,Caps - Standard,Brand X,Manufacturer Direct,Standard
PRD-00474,FAM-00150,Caps - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00475,FAM-00151,Jackets - Standard,Brand X,Manufacturer Direct,Standard
PRD-00476,FAM-00151,Jackets - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00477,FAM-00152,Strollers - Standard,Brand X,Manufacturer Direct,Standard
PRD-00478,FAM-00152,Strollers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00479,FAM-00153,Cribs - Standard,Brand X,Manufacturer Direct,Standard
PRD-00480,FAM-00153,Cribs - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00481,FAM-00154,High chairs - Standard,Brand X,Manufacturer Direct,Standard
PRD-00482,FAM-00154,High chairs - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00483,FAM-00155,Car seats - Standard,Brand X,Manufacturer Direct,Standard
PRD-00484,FAM-00155,Car seats - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00485,FAM-00156,Baby carriers - Standard,Brand X,Manufacturer Direct,Standard
PRD-00486,FAM-00156,Baby carriers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00487,FAM-00157,Baby monitors - Standard,Brand X,Manufacturer Direct,Standard
PRD-00488,FAM-00157,Baby monitors - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00489,FAM-00158,Maternity clothing - Standard,Brand X,Manufacturer Direct,Standard
PRD-00490,FAM-00158,Maternity clothing - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00491,FAM-00159,Nursing clothing - Standard,Brand X,Manufacturer Direct,Standard
PRD-00492,FAM-00159,Nursing clothing - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00493,FAM-00160,Maternity support products - Standard,Brand X,Manufacturer Direct,Standard
PRD-00494,FAM-00160,Maternity support products - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00495,FAM-00161,Nursing accessories - Standard,Brand X,Manufacturer Direct,Standard
PRD-00496,FAM-00161,Nursing accessories - Standard,Brand Y,Manufacturer Direct,Standard
PRD-00497,FAM-00162,Backpacks - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00498,FAM-00162,Backpacks - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00499,FAM-00162,Backpacks - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00500,FAM-00162,Backpacks - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00501,FAM-00163,School bags - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00502,FAM-00163,School bags - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00503,FAM-00163,School bags - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00504,FAM-00163,School bags - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00505,FAM-00164,Laptop bags - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00506,FAM-00164,Laptop bags - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00507,FAM-00164,Laptop bags - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-00508,FAM-00164,Laptop bags - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-00509,FAM-00165,Handbags - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-00510,FAM-00165,Handbags - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-00511,FAM-00165,Handbags - Premium Style,Brand X,Manufacturer Direct,Premium Style
