SKU_ID,PRODUCT_ID,SKU_NAME,BASE_UNIT_COST,BASE_RETAIL_PRICE,UNIT_OF_MEASURE,PACK_SIZE,SHELF_LIFE_DAYS,PERISHABILITY_TIER,DEMAND_VOLATILITY,SEASONALITY_PROFILE,WEATHER_SENSITIVITY,FESTIVAL_AFFINITY,PROMOTION_SENSITIVITY,PRICE_ELASTICITY,REGIONAL_AFFINITY
APP-CHI-00135,PRD-00011,Brand X Pants (M),39.95,61.92,Units,M,730,NON_PERISHABLE,0.278,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00136,PRD-00012,Brand Y Pants (M),28.78,44.61,Units,M,730,NON_PERISHABLE,0.173,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00137,PRD-00011,Brand X Pants (L),38.75,60.06,Liters,L,730,NON_PERISHABLE,0.102,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00138,PRD-00012,Brand Y Pants (L),69.85,108.27,Liters,L,730,NON_PERISHABLE,0.308,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00139,PRD-00011,Brand X Pants (S),23.07,35.76,Units,S,730,NON_PERISHABLE,0.188,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00140,PRD-00012,Brand Y Pants (S),46.13,71.5,Units,S,730,NON_PERISHABLE,0.241,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00141,PRD-00011,Brand X Pants (M),30.79,47.72,Units,M,730,NON_PERISHABLE,0.27,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00142,PRD-00012,Brand Y Pants (M),48.82,75.67,Units,M,730,NON_PERISHABLE,0.094,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00143,PRD-00011,Brand X Pants (L),51.29,79.5,Liters,L,730,NON_PERISHABLE,0.293,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00144,PRD-00012,Brand Y Pants (L),54.27,84.12,Liters,L,730,NON_PERISHABLE,0.114,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00145,PRD-00013,DenimBrand Jeans (28),60.0,93.0,Units,28,730,NON_PERISHABLE,0.104,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00146,PRD-00014,UrbanJeans Jeans (28),43.24,67.02,Units,28,730,NON_PERISHABLE,0.097,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00147,PRD-00013,DenimBrand Jeans (30),49.58,76.85,Units,30,730,NON_PERISHABLE,0.1,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00148,PRD-00014,UrbanJeans Jeans (30),20.73,32.13,Units,30,730,NON_PERISHABLE,0.17,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00149,PRD-00013,DenimBrand Jeans (32),35.74,55.4,Units,32,730,NON_PERISHABLE,0.307,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00150,PRD-00014,UrbanJeans Jeans (32),60.27,93.42,Units,32,730,NON_PERISHABLE,0.17,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00151,PRD-00013,DenimBrand Jeans (28),29.77,46.14,Units,28,730,NON_PERISHABLE,0.214,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00152,PRD-00014,UrbanJeans Jeans (28),23.94,37.11,Units,28,730,NON_PERISHABLE,0.107,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00153,PRD-00013,DenimBrand Jeans (30),33.34,51.68,Units,30,730,NON_PERISHABLE,0.192,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00154,PRD-00014,UrbanJeans Jeans (30),71.97,111.55,Units,30,730,NON_PERISHABLE,0.108,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00155,PRD-00013,DenimBrand Jeans (32),21.12,32.74,Units,32,730,NON_PERISHABLE,0.22,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00156,PRD-00014,UrbanJeans Jeans (32),49.48,76.69,Units,32,730,NON_PERISHABLE,0.149,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00157,PRD-00013,DenimBrand Jeans (28),22.2,34.41,Units,28,730,NON_PERISHABLE,0.311,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00158,PRD-00014,UrbanJeans Jeans (28),43.89,68.03,Units,28,730,NON_PERISHABLE,0.09,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00159,PRD-00013,DenimBrand Jeans (30),55.1,85.41,Units,30,730,NON_PERISHABLE,0.318,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00160,PRD-00014,UrbanJeans Jeans (30),28.75,44.56,Units,30,730,NON_PERISHABLE,0.313,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00161,PRD-00013,DenimBrand Jeans (32),67.02,103.88,Units,32,730,NON_PERISHABLE,0.247,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00162,PRD-00014,UrbanJeans Jeans (32),60.68,94.05,Units,32,730,NON_PERISHABLE,0.22,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00163,PRD-00013,DenimBrand Jeans (28),36.59,56.71,Units,28,730,NON_PERISHABLE,0.147,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00164,PRD-00014,UrbanJeans Jeans (28),72.55,112.45,Units,28,730,NON_PERISHABLE,0.189,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00165,PRD-00013,DenimBrand Jeans (30),54.29,84.15,Units,30,730,NON_PERISHABLE,0.125,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00166,PRD-00014,UrbanJeans Jeans (30),17.9,27.74,Units,30,730,NON_PERISHABLE,0.22,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00167,PRD-00013,DenimBrand Jeans (32),20.71,32.1,Units,32,730,NON_PERISHABLE,0.317,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00168,PRD-00014,UrbanJeans Jeans (32),38.85,60.22,Units,32,730,NON_PERISHABLE,0.154,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00169,PRD-00015,DenimBrand Jeans (28),60.21,93.33,Units,28,730,NON_PERISHABLE,0.119,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00170,PRD-00016,UrbanJeans Jeans (28),34.56,53.57,Units,28,730,NON_PERISHABLE,0.308,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00171,PRD-00015,DenimBrand Jeans (30),46.44,71.98,Units,30,730,NON_PERISHABLE,0.18,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00172,PRD-00016,UrbanJeans Jeans (30),19.87,30.8,Units,30,730,NON_PERISHABLE,0.091,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00173,PRD-00015,DenimBrand Jeans (32),17.94,27.81,Units,32,730,NON_PERISHABLE,0.275,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00174,PRD-00016,UrbanJeans Jeans (32),73.65,114.16,Units,32,730,NON_PERISHABLE,0.223,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00175,PRD-00015,DenimBrand Jeans (28),68.54,106.24,Units,28,730,NON_PERISHABLE,0.282,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00176,PRD-00016,UrbanJeans Jeans (28),17.25,26.74,Units,28,730,NON_PERISHABLE,0.18,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00177,PRD-00015,DenimBrand Jeans (30),34.38,53.29,Units,30,730,NON_PERISHABLE,0.288,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00178,PRD-00016,UrbanJeans Jeans (30),76.93,119.24,Units,30,730,NON_PERISHABLE,0.319,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00179,PRD-00015,DenimBrand Jeans (32),72.31,112.08,Units,32,730,NON_PERISHABLE,0.307,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00180,PRD-00016,UrbanJeans Jeans (32),42.08,65.22,Units,32,730,NON_PERISHABLE,0.188,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00181,PRD-00015,DenimBrand Jeans (28),53.88,83.51,Units,28,730,NON_PERISHABLE,0.225,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00182,PRD-00016,UrbanJeans Jeans (28),63.46,98.36,Units,28,730,NON_PERISHABLE,0.228,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00183,PRD-00015,DenimBrand Jeans (30),58.23,90.26,Units,30,730,NON_PERISHABLE,0.241,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00184,PRD-00016,UrbanJeans Jeans (30),42.87,66.45,Units,30,730,NON_PERISHABLE,0.205,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00185,PRD-00015,DenimBrand Jeans (32),57.36,88.91,Units,32,730,NON_PERISHABLE,0.215,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00186,PRD-00016,UrbanJeans Jeans (32),40.26,62.4,Units,32,730,NON_PERISHABLE,0.112,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00187,PRD-00015,DenimBrand Jeans (28),44.02,68.23,Units,28,730,NON_PERISHABLE,0.229,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00188,PRD-00016,UrbanJeans Jeans (28),49.39,76.55,Units,28,730,NON_PERISHABLE,0.113,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00189,PRD-00015,DenimBrand Jeans (30),73.12,113.34,Units,30,730,NON_PERISHABLE,0.222,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00190,PRD-00016,UrbanJeans Jeans (30),25.47,39.48,Units,30,730,NON_PERISHABLE,0.297,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00191,PRD-00015,DenimBrand Jeans (32),67.6,104.78,Units,32,730,NON_PERISHABLE,0.268,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00192,PRD-00016,UrbanJeans Jeans (32),29.0,44.95,Units,32,730,NON_PERISHABLE,0.287,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00193,PRD-00017,Brand X Shorts (S),25.68,39.8,Units,S,730,NON_PERISHABLE,0.302,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00194,PRD-00018,Brand Y Shorts (S),73.4,113.77,Units,S,730,NON_PERISHABLE,0.19,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00195,PRD-00017,Brand X Shorts (M),65.82,102.02,Units,M,730,NON_PERISHABLE,0.159,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00196,PRD-00018,Brand Y Shorts (M),47.55,73.7,Units,M,730,NON_PERISHABLE,0.098,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00197,PRD-00017,Brand X Shorts (L),59.02,91.48,Liters,L,730,NON_PERISHABLE,0.116,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00198,PRD-00018,Brand Y Shorts (L),30.32,47.0,Liters,L,730,NON_PERISHABLE,0.124,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00199,PRD-00017,Brand X Shorts (S),40.07,62.11,Units,S,730,NON_PERISHABLE,0.194,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00200,PRD-00018,Brand Y Shorts (S),42.5,65.88,Units,S,730,NON_PERISHABLE,0.126,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00201,PRD-00017,Brand X Shorts (M),32.04,49.66,Units,M,730,NON_PERISHABLE,0.147,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00202,PRD-00018,Brand Y Shorts (M),21.89,33.93,Units,M,730,NON_PERISHABLE,0.109,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00203,PRD-00017,Brand X Shorts (L),70.9,109.9,Liters,L,730,NON_PERISHABLE,0.167,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00204,PRD-00018,Brand Y Shorts (L),25.71,39.85,Liters,L,730,NON_PERISHABLE,0.089,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00205,PRD-00017,Brand X Shorts (S),42.93,66.54,Units,S,730,NON_PERISHABLE,0.1,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00206,PRD-00018,Brand Y Shorts (S),23.87,37.0,Units,S,730,NON_PERISHABLE,0.095,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00207,PRD-00017,Brand X Shorts (M),29.52,45.76,Units,M,730,NON_PERISHABLE,0.26,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00208,PRD-00018,Brand Y Shorts (M),63.35,98.19,Units,M,730,NON_PERISHABLE,0.169,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00209,PRD-00017,Brand X Shorts (L),23.91,37.06,Liters,L,730,NON_PERISHABLE,0.169,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00210,PRD-00018,Brand Y Shorts (L),34.72,53.82,Liters,L,730,NON_PERISHABLE,0.089,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00211,PRD-00017,Brand X Shorts (S),75.28,116.68,Units,S,730,NON_PERISHABLE,0.295,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00212,PRD-00018,Brand Y Shorts (S),55.54,86.09,Units,S,730,NON_PERISHABLE,0.106,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00213,PRD-00017,Brand X Shorts (M),51.15,79.28,Units,M,730,NON_PERISHABLE,0.138,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00214,PRD-00018,Brand Y Shorts (M),17.4,26.97,Units,M,730,NON_PERISHABLE,0.085,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00215,PRD-00017,Brand X Shorts (L),44.74,69.35,Liters,L,730,NON_PERISHABLE,0.159,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00216,PRD-00018,Brand Y Shorts (L),38.23,59.26,Liters,L,730,NON_PERISHABLE,0.222,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00217,PRD-00019,Brand X Shorts (S),48.31,74.88,Units,S,730,NON_PERISHABLE,0.2,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00218,PRD-00020,Brand Y Shorts (S),63.11,97.82,Units,S,730,NON_PERISHABLE,0.221,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00219,PRD-00019,Brand X Shorts (M),27.3,42.32,Units,M,730,NON_PERISHABLE,0.111,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00220,PRD-00020,Brand Y Shorts (M),43.24,67.02,Units,M,730,NON_PERISHABLE,0.235,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00221,PRD-00019,Brand X Shorts (L),58.25,90.29,Liters,L,730,NON_PERISHABLE,0.317,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00222,PRD-00020,Brand Y Shorts (L),47.48,73.59,Liters,L,730,NON_PERISHABLE,0.104,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00223,PRD-00019,Brand X Shorts (S),43.46,67.36,Units,S,730,NON_PERISHABLE,0.119,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00224,PRD-00020,Brand Y Shorts (S),53.96,83.64,Units,S,730,NON_PERISHABLE,0.122,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00225,PRD-00019,Brand X Shorts (M),52.34,81.13,Units,M,730,NON_PERISHABLE,0.206,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00226,PRD-00020,Brand Y Shorts (M),40.7,63.09,Units,M,730,NON_PERISHABLE,0.107,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00227,PRD-00019,Brand X Shorts (L),78.87,122.25,Liters,L,730,NON_PERISHABLE,0.288,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00228,PRD-00020,Brand Y Shorts (L),47.6,73.78,Liters,L,730,NON_PERISHABLE,0.121,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00229,PRD-00019,Brand X Shorts (S),65.98,102.27,Units,S,730,NON_PERISHABLE,0.214,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00230,PRD-00020,Brand Y Shorts (S),71.71,111.15,Units,S,730,NON_PERISHABLE,0.265,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00231,PRD-00019,Brand X Shorts (M),36.05,55.88,Units,M,730,NON_PERISHABLE,0.182,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00232,PRD-00020,Brand Y Shorts (M),40.16,62.25,Units,M,730,NON_PERISHABLE,0.108,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00233,PRD-00019,Brand X Shorts (L),20.92,32.43,Liters,L,730,NON_PERISHABLE,0.219,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00234,PRD-00020,Brand Y Shorts (L),19.94,30.91,Liters,L,730,NON_PERISHABLE,0.208,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00235,PRD-00019,Brand X Shorts (S),54.14,83.92,Units,S,730,NON_PERISHABLE,0.112,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00236,PRD-00020,Brand Y Shorts (S),79.91,123.86,Units,S,730,NON_PERISHABLE,0.157,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00237,PRD-00019,Brand X Shorts (M),28.57,44.28,Units,M,730,NON_PERISHABLE,0.244,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00238,PRD-00020,Brand Y Shorts (M),53.59,83.06,Units,M,730,NON_PERISHABLE,0.193,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00239,PRD-00019,Brand X Shorts (L),17.41,26.99,Liters,L,730,NON_PERISHABLE,0.303,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00240,PRD-00020,Brand Y Shorts (L),30.26,46.9,Liters,L,730,NON_PERISHABLE,0.11,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00241,PRD-00021,Brand X Jackets (S),77.81,120.61,Units,S,730,NON_PERISHABLE,0.123,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00242,PRD-00022,Brand Y Jackets (S),27.98,43.37,Units,S,730,NON_PERISHABLE,0.218,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00243,PRD-00021,Brand X Jackets (M),21.47,33.28,Units,M,730,NON_PERISHABLE,0.271,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00244,PRD-00022,Brand Y Jackets (M),22.79,35.32,Units,M,730,NON_PERISHABLE,0.119,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00245,PRD-00021,Brand X Jackets (L),49.31,76.43,Liters,L,730,NON_PERISHABLE,0.206,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00246,PRD-00022,Brand Y Jackets (L),46.84,72.6,Liters,L,730,NON_PERISHABLE,0.174,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00247,PRD-00021,Brand X Jackets (S),28.85,44.72,Units,S,730,NON_PERISHABLE,0.17,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00248,PRD-00022,Brand Y Jackets (S),75.61,117.2,Units,S,730,NON_PERISHABLE,0.259,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00249,PRD-00021,Brand X Jackets (M),76.55,118.65,Units,M,730,NON_PERISHABLE,0.296,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00250,PRD-00022,Brand Y Jackets (M),24.09,37.34,Units,M,730,NON_PERISHABLE,0.298,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00251,PRD-00021,Brand X Jackets (L),39.28,60.88,Liters,L,730,NON_PERISHABLE,0.306,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00252,PRD-00022,Brand Y Jackets (L),30.41,47.14,Liters,L,730,NON_PERISHABLE,0.113,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00253,PRD-00021,Brand X Jackets (S),35.29,54.7,Units,S,730,NON_PERISHABLE,0.208,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00254,PRD-00022,Brand Y Jackets (S),60.5,93.78,Units,S,730,NON_PERISHABLE,0.116,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00255,PRD-00021,Brand X Jackets (M),28.85,44.72,Units,M,730,NON_PERISHABLE,0.259,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00256,PRD-00022,Brand Y Jackets (M),59.69,92.52,Units,M,730,NON_PERISHABLE,0.263,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,EAST
APP-CHI-00257,PRD-00021,Brand X Jackets (L),45.3,70.22,Liters,L,730,NON_PERISHABLE,0.277,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00258,PRD-00022,Brand Y Jackets (L),34.68,53.75,Liters,L,730,NON_PERISHABLE,0.111,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00259,PRD-00021,Brand X Jackets (S),44.82,69.47,Units,S,730,NON_PERISHABLE,0.116,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00260,PRD-00022,Brand Y Jackets (S),30.58,47.4,Units,S,730,NON_PERISHABLE,0.253,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00261,PRD-00021,Brand X Jackets (M),70.24,108.87,Units,M,730,NON_PERISHABLE,0.21,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00262,PRD-00022,Brand Y Jackets (M),56.03,86.85,Units,M,730,NON_PERISHABLE,0.124,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00263,PRD-00021,Brand X Jackets (L),26.82,41.57,Liters,L,730,NON_PERISHABLE,0.176,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00264,PRD-00022,Brand Y Jackets (L),47.23,73.21,Liters,L,730,NON_PERISHABLE,0.117,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00265,PRD-00023,Brand X Jackets (S),63.21,97.98,Units,S,730,NON_PERISHABLE,0.227,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
APP-CHI-00266,PRD-00024,Brand Y Jackets (S),19.76,30.63,Units,S,730,NON_PERISHABLE,0.304,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00267,PRD-00023,Brand X Jackets (M),45.42,70.4,Units,M,730,NON_PERISHABLE,0.301,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,SOUTH
APP-CHI-00268,PRD-00024,Brand Y Jackets (M),20.2,31.31,Units,M,730,NON_PERISHABLE,0.218,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,NORTH
APP-CHI-00269,PRD-00023,Brand X Jackets (L),62.52,96.91,Liters,L,730,NON_PERISHABLE,0.257,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,WEST
APP-CHI-00270,PRD-00024,Brand Y Jackets (L),58.89,91.28,Liters,L,730,NON_PERISHABLE,0.188,FESTIVAL_PEAK,MEDIUM,HIGH,HIGH,-1.8,PAN_INDIA
