SKU,Location_ID,Quantity_On_Hand,Reorder_Point,Target_Safety_Stock,Shrinkage_Rate,As_Of_Date
APP-CHI-00186,wh-001,495,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00186,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00187,wh-001,387,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00187,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00188,wh-001,302,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00188,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00189,wh-001,375,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00189,str-001,47,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00190,wh-001,2,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00190,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00191,wh-001,274,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00191,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00192,wh-001,209,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00192,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00193,wh-001,30,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00193,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00194,wh-001,177,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00194,str-001,39,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00195,wh-001,299,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00195,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00196,wh-001,413,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00196,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00197,wh-001,428,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00197,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00198,wh-001,202,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00198,str-001,16,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00199,wh-001,405,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00199,str-001,30,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00200,wh-001,296,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00200,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00201,wh-001,251,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00201,str-001,29,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00202,wh-001,71,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00202,str-001,13,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00203,wh-001,212,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00203,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00204,wh-001,433,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00204,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00205,wh-001,326,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00205,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00206,wh-001,488,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00206,str-001,11,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00207,wh-001,272,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00207,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00208,wh-001,203,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00208,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00209,wh-001,414,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00209,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00210,wh-001,329,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00210,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00211,wh-001,307,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00211,str-001,37,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00212,wh-001,219,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00212,str-001,16,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00213,wh-001,323,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00213,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00214,wh-001,71,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00214,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00215,wh-001,415,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00215,str-001,13,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00216,wh-001,249,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00216,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00217,wh-001,116,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00217,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00218,wh-001,424,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00218,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00219,wh-001,267,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00219,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00220,wh-001,196,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00220,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00221,wh-001,391,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00221,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00222,wh-001,247,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00222,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00223,wh-001,147,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00223,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00224,wh-001,14,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00224,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00225,wh-001,302,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00225,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00226,wh-001,77,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00226,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00227,wh-001,98,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00227,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00228,wh-001,77,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00228,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00229,wh-001,90,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00229,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00230,wh-001,413,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00230,str-001,20,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00231,wh-001,80,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00231,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00232,wh-001,482,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00232,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00233,wh-001,451,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00233,str-001,44,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00234,wh-001,67,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00234,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00235,wh-001,480,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00235,str-001,37,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00236,wh-001,356,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00236,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00237,wh-001,163,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00237,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00238,wh-001,273,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00238,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00239,wh-001,7,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00239,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00240,wh-001,213,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00240,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00241,wh-001,410,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00241,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00242,wh-001,291,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00242,str-001,36,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00243,wh-001,82,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00243,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00244,wh-001,11,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00244,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00245,wh-001,203,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00245,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00246,wh-001,59,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00246,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00247,wh-001,29,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00247,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00248,wh-001,1,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00248,str-001,25,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00249,wh-001,493,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00249,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00250,wh-001,356,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00250,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00251,wh-001,124,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00251,str-001,17,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00252,wh-001,394,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00252,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00253,wh-001,401,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00253,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00254,wh-001,397,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00254,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00255,wh-001,5,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00255,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00256,wh-001,207,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00256,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00257,wh-001,338,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00257,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00258,wh-001,492,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00258,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00259,wh-001,406,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00259,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00260,wh-001,88,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00260,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00261,wh-001,281,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00261,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00262,wh-001,478,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00262,str-001,15,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00263,wh-001,443,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00263,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00264,wh-001,310,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00264,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00265,wh-001,205,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00265,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00266,wh-001,216,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00266,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00267,wh-001,120,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00267,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00268,wh-001,28,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00268,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00269,wh-001,118,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00269,str-001,15,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00270,wh-001,357,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00270,str-001,15,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00271,wh-001,442,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00271,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00272,wh-001,50,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00272,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00273,wh-001,216,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00273,str-001,16,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00274,wh-001,416,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00274,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00275,wh-001,155,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00275,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00276,wh-001,40,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00276,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00277,wh-001,465,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00277,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00278,wh-001,16,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00278,str-001,13,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00279,wh-001,163,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00279,str-001,11,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00280,wh-001,116,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00280,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00281,wh-001,4,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00281,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00282,wh-001,155,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00282,str-001,9,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00283,wh-001,114,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00283,str-001,46,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00284,wh-001,220,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00284,str-001,9,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00285,wh-001,486,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00285,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00286,wh-001,312,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00286,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00287,wh-001,160,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00287,str-001,46,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00288,wh-001,70,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00288,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00289,wh-001,386,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00289,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00290,wh-001,229,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00290,str-001,37,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00291,wh-001,428,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00291,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00292,wh-001,383,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00292,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00293,wh-001,140,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00293,str-001,15,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00294,wh-001,254,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00294,str-001,25,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00295,wh-001,491,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00295,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00296,wh-001,82,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00296,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00297,wh-001,39,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00297,str-001,46,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00298,wh-001,54,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00298,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00299,wh-001,324,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00299,str-001,36,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00300,wh-001,349,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00300,str-001,30,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00301,wh-001,189,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00301,str-001,13,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00302,wh-001,326,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00302,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00303,wh-001,266,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00303,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00304,wh-001,392,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00304,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00305,wh-001,5,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00305,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00306,wh-001,485,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00306,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00307,wh-001,402,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00307,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00308,wh-001,449,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00308,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00309,wh-001,10,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00309,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00310,wh-001,250,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00310,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00311,wh-001,396,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00311,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00312,wh-001,328,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00312,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00313,wh-001,434,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00313,str-001,36,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00314,wh-001,278,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00314,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00315,wh-001,384,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00315,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00316,wh-001,473,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00316,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00317,wh-001,23,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00317,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00318,wh-001,153,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00318,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00319,wh-001,410,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00319,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00320,wh-001,132,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00320,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00321,wh-001,133,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00321,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00322,wh-001,137,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00322,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00323,wh-001,72,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00323,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00324,wh-001,117,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00324,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00325,wh-001,240,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00325,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00326,wh-001,496,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00326,str-001,35,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00327,wh-001,370,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00327,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00328,wh-001,233,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00328,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00329,wh-001,236,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00329,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00330,wh-001,265,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00330,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00331,wh-001,292,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00331,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00332,wh-001,139,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00332,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00333,wh-001,319,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00333,str-001,44,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00334,wh-001,491,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00334,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00335,wh-001,248,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00335,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00336,wh-001,137,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00336,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00337,wh-001,69,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00337,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00338,wh-001,471,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00338,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00339,wh-001,79,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00339,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00340,wh-001,221,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00340,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00341,wh-001,162,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00341,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00342,wh-001,423,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00342,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00343,wh-001,60,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00343,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00344,wh-001,248,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00344,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00345,wh-001,239,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00345,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00346,wh-001,133,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00346,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00347,wh-001,64,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00347,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00348,wh-001,457,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00348,str-001,47,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00349,wh-001,422,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00349,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00350,wh-001,469,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00350,str-001,1,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00351,wh-001,442,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00351,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00352,wh-001,184,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00352,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00353,wh-001,92,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00353,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00354,wh-001,46,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00354,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00355,wh-001,12,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00355,str-001,25,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00356,wh-001,14,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00356,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00357,wh-001,489,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00357,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00358,wh-001,13,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00358,str-001,20,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00359,wh-001,213,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00359,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00360,wh-001,209,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00360,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00361,wh-001,447,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00361,str-001,25,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00362,wh-001,489,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00362,str-001,11,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00363,wh-001,102,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00363,str-001,29,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00364,wh-001,189,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00364,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00365,wh-001,383,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00365,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00366,wh-001,95,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00366,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00367,wh-001,51,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00367,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00368,wh-001,215,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00368,str-001,28,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00369,wh-001,85,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00369,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00370,wh-001,244,150,75,0.01,2026-09-14 20:18:25
APP-CHI-00370,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-CHI-00371,wh-001,1,150,75,0.01,2026-09-14 20:18:25
