Customer_ID,Loyalty_Tier,Region
CUST-04736,None,South
CUST-04737,None,North
CUST-04738,Silver,East
CUST-04739,Gold,South
CUST-04740,None,South
CUST-04741,Silver,West
CUST-04742,Silver,East
CUST-04743,None,North
CUST-04744,None,North
CUST-04745,None,South
CUST-04746,Silver,South
CUST-04747,Silver,South
CUST-04748,Gold,West
CUST-04749,Gold,East
CUST-04750,Gold,West
CUST-04751,None,East
CUST-04752,None,East
CUST-04753,Silver,West
CUST-04754,Silver,East
CUST-04755,None,East
CUST-04756,None,South
CUST-04757,None,North
CUST-04758,None,South
CUST-04759,None,South
CUST-04760,None,North
CUST-04761,None,East
CUST-04762,Silver,West
CUST-04763,None,West
CUST-04764,Silver,North
CUST-04765,None,East
CUST-04766,None,North
CUST-04767,Gold,North
CUST-04768,None,West
CUST-04769,None,North
CUST-04770,None,North
CUST-04771,Silver,West
CUST-04772,None,South
CUST-04773,Gold,South
CUST-04774,Silver,South
CUST-04775,None,South
CUST-04776,None,West
CUST-04777,None,North
CUST-04778,Silver,West
CUST-04779,None,South
CUST-04780,Gold,North
CUST-04781,None,South
CUST-04782,Silver,North
CUST-04783,Gold,South
CUST-04784,None,North
CUST-04785,None,East
CUST-04786,None,East
CUST-04787,None,North
CUST-04788,Silver,South
CUST-04789,None,North
CUST-04790,None,West
CUST-04791,None,West
CUST-04792,Silver,West
CUST-04793,Silver,North
CUST-04794,Gold,South
CUST-04795,None,East
CUST-04796,None,North
CUST-04797,Silver,South
CUST-04798,Silver,West
CUST-04799,None,West
CUST-04800,None,East
CUST-04801,None,North
CUST-04802,None,South
CUST-04803,None,North
CUST-04804,None,West
CUST-04805,Gold,West
CUST-04806,Silver,North
CUST-04807,None,West
CUST-04808,Silver,South
CUST-04809,Silver,West
CUST-04810,None,East
CUST-04811,None,South
CUST-04812,Gold,East
CUST-04813,Silver,North
CUST-04814,Gold,East
CUST-04815,None,West
CUST-04816,Silver,East
CUST-04817,None,South
CUST-04818,Silver,East
CUST-04819,Silver,West
CUST-04820,Silver,West
CUST-04821,Gold,East
CUST-04822,Gold,North
CUST-04823,None,West
CUST-04824,None,West
CUST-04825,None,South
CUST-04826,None,East
CUST-04827,Silver,West
CUST-04828,Silver,East
CUST-04829,Silver,North
CUST-04830,None,North
CUST-04831,None,North
CUST-04832,None,North
CUST-04833,None,South
CUST-04834,None,West
CUST-04835,None,West
CUST-04836,None,East
CUST-04837,None,East
CUST-04838,Gold,North
CUST-04839,Gold,East
CUST-04840,None,East
CUST-04841,None,East
CUST-04842,Silver,South
CUST-04843,Silver,West
CUST-04844,None,West
CUST-04845,None,West
CUST-04846,None,West
CUST-04847,None,East
CUST-04848,None,North
CUST-04849,Silver,North
CUST-04850,None,South
CUST-04851,None,South
CUST-04852,Silver,North
CUST-04853,None,South
CUST-04854,Silver,South
CUST-04855,None,West
CUST-04856,None,North
CUST-04857,Silver,South
CUST-04858,None,South
CUST-04859,None,South
CUST-04860,None,West
CUST-04861,None,North
CUST-04862,None,East
CUST-04863,None,North
CUST-04864,None,West
CUST-04865,None,North
CUST-04866,Silver,South
CUST-04867,None,North
CUST-04868,None,North
CUST-04869,Silver,North
CUST-04870,None,West
CUST-04871,None,East
CUST-04872,Gold,North
CUST-04873,None,South
CUST-04874,Silver,West
CUST-04875,Silver,East
CUST-04876,Silver,East
CUST-04877,None,West
CUST-04878,None,North
CUST-04879,None,South
CUST-04880,None,West
CUST-04881,None,East
CUST-04882,Silver,South
CUST-04883,Gold,East
CUST-04884,None,South
CUST-04885,None,South
CUST-04886,None,South
CUST-04887,Silver,West
CUST-04888,None,North
CUST-04889,Silver,South
CUST-04890,None,East
CUST-04891,None,West
CUST-04892,Silver,West
CUST-04893,None,East
CUST-04894,None,North
CUST-04895,None,North
CUST-04896,None,North
CUST-04897,None,East
CUST-04898,Gold,West
CUST-04899,Silver,East
CUST-04900,Gold,South
CUST-04901,None,South
CUST-04902,None,East
CUST-04903,None,South
CUST-04904,None,East
CUST-04905,Silver,East
CUST-04906,Gold,North
CUST-04907,None,East
CUST-04908,Gold,West
CUST-04909,Silver,North
CUST-04910,None,South
CUST-04911,None,South
CUST-04912,Gold,West
CUST-04913,Silver,South
CUST-04914,Gold,West
CUST-04915,None,North
CUST-04916,None,South
CUST-04917,Silver,South
CUST-04918,Gold,North
CUST-04919,None,East
CUST-04920,Silver,South
CUST-04921,None,West
CUST-04922,Silver,West
CUST-04923,None,West
CUST-04924,None,South
CUST-04925,None,East
CUST-04926,Silver,South
CUST-04927,Silver,North
CUST-04928,None,East
CUST-04929,Gold,East
CUST-04930,None,South
CUST-04931,None,South
CUST-04932,Silver,South
CUST-04933,Silver,West
CUST-04934,None,South
CUST-04935,Silver,East
CUST-04936,Silver,West
CUST-04937,None,South
CUST-04938,Silver,South
CUST-04939,None,North
CUST-04940,None,North
CUST-04941,Gold,South
CUST-04942,None,North
CUST-04943,None,East
CUST-04944,Gold,East
CUST-04945,Silver,South
CUST-04946,None,East
CUST-04947,Silver,East
CUST-04948,None,North
CUST-04949,None,South
CUST-04950,None,East
CUST-04951,None,North
CUST-04952,Silver,West
CUST-04953,None,East
CUST-04954,Silver,North
CUST-04955,Gold,South
CUST-04956,Silver,West
CUST-04957,None,North
CUST-04958,Silver,South
CUST-04959,Silver,West
CUST-04960,None,North
CUST-04961,Silver,West
CUST-04962,Silver,South
CUST-04963,None,East
CUST-04964,None,West
CUST-04965,Silver,East
CUST-04966,None,West
CUST-04967,None,South
CUST-04968,None,South
CUST-04969,None,West
CUST-04970,None,North
CUST-04971,Silver,East
CUST-04972,Silver,West
CUST-04973,None,North
CUST-04974,None,South
CUST-04975,None,North
CUST-04976,None,West
CUST-04977,None,North
CUST-04978,Silver,South
CUST-04979,Silver,West
CUST-04980,Silver,North
CUST-04981,None,East
CUST-04982,Silver,South
CUST-04983,Silver,North
CUST-04984,Silver,West
CUST-04985,None,West
CUST-04986,None,North
CUST-04987,None,North
CUST-04988,Silver,West
CUST-04989,Gold,East
CUST-04990,Gold,East
CUST-04991,Silver,North
CUST-04992,Silver,South
CUST-04993,Silver,East
CUST-04994,Silver,East
CUST-04995,None,West
CUST-04996,Silver,East
CUST-04997,Silver,West
CUST-04998,Silver,South
CUST-04999,Silver,South
CUST-05000,Silver,West
