SKU,Supplier_ID,Sourcing_Rank,Unit_Cost_Markup,Supplier_Lead_Time_Days
APP-CHI-00273,sup-187,Secondary,1.25,55
APP-CHI-00274,sup-103,Primary,1.0,29
APP-CHI-00274,sup-046,Secondary,1.24,35
APP-CHI-00275,sup-149,Primary,1.0,29
APP-CHI-00275,sup-010,Secondary,1.06,45
APP-CHI-00276,sup-085,Primary,1.0,29
APP-CHI-00276,sup-187,Secondary,1.22,41
APP-CHI-00277,sup-030,Primary,1.0,29
APP-CHI-00277,sup-160,Secondary,1.11,42
APP-CHI-00278,sup-116,Primary,1.0,29
APP-CHI-00278,sup-197,Secondary,1.09,39
APP-CHI-00279,sup-190,Primary,1.0,29
APP-CHI-00279,sup-086,Secondary,1.05,42
APP-CHI-00280,sup-149,Primary,1.0,29
APP-CHI-00280,sup-146,Secondary,1.23,57
APP-CHI-00281,sup-177,Primary,1.0,29
APP-CHI-00281,sup-160,Secondary,1.17,35
APP-CHI-00282,sup-038,Primary,1.0,29
APP-CHI-00282,sup-107,Secondary,1.22,52
APP-CHI-00283,sup-069,Primary,1.0,29
APP-CHI-00283,sup-160,Secondary,1.08,44
APP-CHI-00284,sup-171,Primary,1.0,29
APP-CHI-00284,sup-190,Secondary,1.15,38
APP-CHI-00285,sup-144,Primary,1.0,29
APP-CHI-00285,sup-139,Secondary,1.11,35
APP-CHI-00286,sup-010,Primary,1.0,29
APP-CHI-00286,sup-001,Secondary,1.05,49
APP-CHI-00287,sup-131,Primary,1.0,29
APP-CHI-00287,sup-021,Secondary,1.13,53
APP-CHI-00288,sup-197,Primary,1.0,29
APP-CHI-00288,sup-045,Secondary,1.17,35
APP-CHI-00289,sup-107,Primary,1.0,29
APP-CHI-00289,sup-086,Secondary,1.23,36
APP-CHI-00290,sup-045,Primary,1.0,29
APP-CHI-00290,sup-149,Secondary,1.11,45
APP-CHI-00291,sup-132,Primary,1.0,29
APP-CHI-00291,sup-131,Secondary,1.22,57
APP-CHI-00292,sup-139,Primary,1.0,29
APP-CHI-00292,sup-160,Secondary,1.08,48
APP-CHI-00293,sup-087,Primary,1.0,29
APP-CHI-00293,sup-069,Secondary,1.13,35
APP-CHI-00294,sup-197,Primary,1.0,29
APP-CHI-00294,sup-052,Secondary,1.07,41
APP-CHI-00295,sup-177,Primary,1.0,29
APP-CHI-00295,sup-132,Secondary,1.17,37
APP-CHI-00296,sup-087,Primary,1.0,29
APP-CHI-00296,sup-046,Secondary,1.2,52
APP-CHI-00297,sup-190,Primary,1.0,29
APP-CHI-00297,sup-132,Secondary,1.16,37
APP-CHI-00298,sup-139,Primary,1.0,29
APP-CHI-00298,sup-149,Secondary,1.1,41
APP-CHI-00299,sup-111,Primary,1.0,29
APP-CHI-00299,sup-197,Secondary,1.05,42
APP-CHI-00300,sup-116,Primary,1.0,29
APP-CHI-00300,sup-144,Secondary,1.06,49
APP-CHI-00301,sup-111,Primary,1.0,29
APP-CHI-00301,sup-146,Secondary,1.06,48
APP-CHI-00302,sup-042,Primary,1.0,29
APP-CHI-00302,sup-111,Secondary,1.14,35
APP-CHI-00303,sup-001,Primary,1.0,29
APP-CHI-00303,sup-046,Secondary,1.25,50
APP-CHI-00304,sup-107,Primary,1.0,29
APP-CHI-00304,sup-132,Secondary,1.23,49
APP-CHI-00305,sup-171,Primary,1.0,29
APP-CHI-00305,sup-087,Secondary,1.08,43
APP-CHI-00306,sup-171,Primary,1.0,29
APP-CHI-00306,sup-187,Secondary,1.17,43
APP-CHI-00307,sup-087,Primary,1.0,29
APP-CHI-00307,sup-146,Secondary,1.08,56
APP-CHI-00308,sup-151,Primary,1.0,29
APP-CHI-00308,sup-030,Secondary,1.22,43
APP-CHI-00309,sup-132,Primary,1.0,29
APP-CHI-00309,sup-086,Secondary,1.06,43
APP-CHI-00310,sup-154,Primary,1.0,29
APP-CHI-00310,sup-160,Secondary,1.14,46
APP-CHI-00311,sup-111,Primary,1.0,29
APP-CHI-00311,sup-187,Secondary,1.11,51
APP-CHI-00312,sup-116,Primary,1.0,29
APP-CHI-00312,sup-146,Secondary,1.22,43
APP-CHI-00313,sup-149,Primary,1.0,29
APP-CHI-00313,sup-046,Secondary,1.12,55
APP-CHI-00314,sup-010,Primary,1.0,29
APP-CHI-00314,sup-160,Secondary,1.16,43
APP-CHI-00315,sup-021,Primary,1.0,29
APP-CHI-00315,sup-084,Secondary,1.07,42
APP-CHI-00316,sup-084,Primary,1.0,29
APP-CHI-00316,sup-177,Secondary,1.07,34
APP-CHI-00317,sup-187,Primary,1.0,29
APP-CHI-00317,sup-144,Secondary,1.14,54
APP-CHI-00318,sup-144,Primary,1.0,29
APP-CHI-00318,sup-042,Secondary,1.13,49
APP-CHI-00319,sup-190,Primary,1.0,29
APP-CHI-00319,sup-103,Secondary,1.19,49
APP-CHI-00320,sup-139,Primary,1.0,29
APP-CHI-00320,sup-116,Secondary,1.06,42
APP-CHI-00321,sup-177,Primary,1.0,29
APP-CHI-00321,sup-046,Secondary,1.1,54
APP-CHI-00322,sup-197,Primary,1.0,29
APP-CHI-00322,sup-104,Secondary,1.15,41
APP-CHI-00323,sup-111,Primary,1.0,29
APP-CHI-00323,sup-086,Secondary,1.08,50
APP-CHI-00324,sup-085,Primary,1.0,29
APP-CHI-00324,sup-197,Secondary,1.17,48
APP-CHI-00325,sup-107,Primary,1.0,29
APP-CHI-00325,sup-171,Secondary,1.12,45
APP-CHI-00326,sup-038,Primary,1.0,29
APP-CHI-00326,sup-010,Secondary,1.12,55
APP-CHI-00327,sup-149,Primary,1.0,29
APP-CHI-00327,sup-131,Secondary,1.09,55
APP-CHI-00328,sup-038,Primary,1.0,29
APP-CHI-00328,sup-021,Secondary,1.08,51
APP-CHI-00329,sup-111,Primary,1.0,29
APP-CHI-00329,sup-151,Secondary,1.21,36
APP-CHI-00330,sup-116,Primary,1.0,29
APP-CHI-00330,sup-010,Secondary,1.11,56
APP-CHI-00331,sup-190,Primary,1.0,29
APP-CHI-00331,sup-059,Secondary,1.09,53
APP-CHI-00332,sup-149,Primary,1.0,29
APP-CHI-00332,sup-045,Secondary,1.11,35
APP-CHI-00333,sup-046,Primary,1.0,29
APP-CHI-00333,sup-084,Secondary,1.23,53
APP-CHI-00334,sup-111,Primary,1.0,29
APP-CHI-00334,sup-131,Secondary,1.19,40
APP-CHI-00335,sup-030,Primary,1.0,29
APP-CHI-00335,sup-144,Secondary,1.07,35
APP-CHI-00336,sup-149,Primary,1.0,29
APP-CHI-00336,sup-177,Secondary,1.08,36
APP-CHI-00337,sup-171,Primary,1.0,29
APP-CHI-00337,sup-030,Secondary,1.21,51
APP-CHI-00338,sup-086,Primary,1.0,29
APP-CHI-00338,sup-087,Secondary,1.23,46
APP-CHI-00339,sup-029,Primary,1.0,29
APP-CHI-00339,sup-111,Secondary,1.07,54
APP-CHI-00340,sup-052,Primary,1.0,29
APP-CHI-00340,sup-149,Secondary,1.08,35
APP-CHI-00341,sup-045,Primary,1.0,29
APP-CHI-00341,sup-030,Secondary,1.23,44
APP-CHI-00342,sup-021,Primary,1.0,29
APP-CHI-00342,sup-154,Secondary,1.19,42
APP-CHI-00343,sup-163,Primary,1.0,29
APP-CHI-00343,sup-151,Secondary,1.24,46
APP-CHI-00344,sup-197,Primary,1.0,29
APP-CHI-00344,sup-132,Secondary,1.09,54
APP-CHI-00345,sup-151,Primary,1.0,29
APP-CHI-00345,sup-030,Secondary,1.08,48
APP-CHI-00346,sup-132,Primary,1.0,29
APP-CHI-00346,sup-103,Secondary,1.07,38
APP-CHI-00347,sup-197,Primary,1.0,29
APP-CHI-00347,sup-042,Secondary,1.25,46
APP-CHI-00348,sup-042,Primary,1.0,29
APP-CHI-00348,sup-146,Secondary,1.08,55
APP-CHI-00349,sup-104,Primary,1.0,29
APP-CHI-00349,sup-151,Secondary,1.13,44
APP-CHI-00350,sup-160,Primary,1.0,29
APP-CHI-00350,sup-104,Secondary,1.25,51
APP-CHI-00351,sup-151,Primary,1.0,29
APP-CHI-00351,sup-131,Secondary,1.21,42
APP-CHI-00352,sup-086,Primary,1.0,29
APP-CHI-00352,sup-177,Secondary,1.1,56
APP-CHI-00353,sup-139,Primary,1.0,29
APP-CHI-00353,sup-030,Secondary,1.14,52
APP-CHI-00354,sup-010,Primary,1.0,29
APP-CHI-00354,sup-149,Secondary,1.16,53
APP-CHI-00355,sup-171,Primary,1.0,29
APP-CHI-00355,sup-132,Secondary,1.13,56
APP-CHI-00356,sup-086,Primary,1.0,29
APP-CHI-00356,sup-160,Secondary,1.11,42
APP-CHI-00357,sup-045,Primary,1.0,29
APP-CHI-00357,sup-069,Secondary,1.24,50
APP-CHI-00358,sup-038,Primary,1.0,29
APP-CHI-00358,sup-190,Secondary,1.11,54
APP-CHI-00359,sup-132,Primary,1.0,29
APP-CHI-00359,sup-107,Secondary,1.21,39
APP-CHI-00360,sup-144,Primary,1.0,29
APP-CHI-00360,sup-163,Secondary,1.24,36
APP-CHI-00361,sup-030,Primary,1.0,29
APP-CHI-00361,sup-029,Secondary,1.1,52
APP-CHI-00362,sup-144,Primary,1.0,29
APP-CHI-00362,sup-139,Secondary,1.11,49
APP-CHI-00363,sup-177,Primary,1.0,29
APP-CHI-00363,sup-163,Secondary,1.23,54
APP-CHI-00364,sup-171,Primary,1.0,29
APP-CHI-00364,sup-111,Secondary,1.2,51
APP-CHI-00365,sup-059,Primary,1.0,29
APP-CHI-00365,sup-197,Secondary,1.19,41
APP-CHI-00366,sup-087,Primary,1.0,29
APP-CHI-00366,sup-171,Secondary,1.19,55
APP-CHI-00367,sup-144,Primary,1.0,29
APP-CHI-00367,sup-131,Secondary,1.2,51
APP-CHI-00368,sup-103,Primary,1.0,29
APP-CHI-00368,sup-116,Secondary,1.06,48
APP-CHI-00369,sup-144,Primary,1.0,29
APP-CHI-00369,sup-111,Secondary,1.11,44
APP-CHI-00370,sup-131,Primary,1.0,29
APP-CHI-00370,sup-154,Secondary,1.16,53
APP-CHI-00371,sup-085,Primary,1.0,29
APP-CHI-00371,sup-151,Secondary,1.11,44
APP-CHI-00372,sup-190,Primary,1.0,29
APP-CHI-00372,sup-163,Secondary,1.15,44
APP-CHI-00373,sup-085,Primary,1.0,29
APP-CHI-00373,sup-103,Secondary,1.05,34
APP-CHI-00374,sup-045,Primary,1.0,29
APP-CHI-00374,sup-046,Secondary,1.13,38
APP-CHI-00375,sup-046,Primary,1.0,29
APP-CHI-00375,sup-131,Secondary,1.21,43
APP-CHI-00376,sup-087,Primary,1.0,29
APP-CHI-00376,sup-010,Secondary,1.21,48
APP-CHI-00377,sup-069,Primary,1.0,29
APP-CHI-00377,sup-107,Secondary,1.21,35
APP-CHI-00378,sup-171,Primary,1.0,29
APP-CHI-00378,sup-038,Secondary,1.13,39
APP-CHI-00379,sup-146,Primary,1.0,29
APP-CHI-00379,sup-139,Secondary,1.18,46
APP-CHI-00380,sup-021,Primary,1.0,29
APP-CHI-00380,sup-086,Secondary,1.19,54
APP-CHI-00381,sup-069,Primary,1.0,29
APP-CHI-00381,sup-103,Secondary,1.22,42
APP-CHI-00382,sup-084,Primary,1.0,29
APP-CHI-00382,sup-104,Secondary,1.17,35
APP-CHI-00383,sup-030,Primary,1.0,29
APP-CHI-00383,sup-038,Secondary,1.08,53
APP-CHI-00384,sup-171,Primary,1.0,29
APP-CHI-00384,sup-151,Secondary,1.1,38
APP-CHI-00385,sup-144,Primary,1.0,29
APP-CHI-00385,sup-029,Secondary,1.24,35
APP-CHI-00386,sup-042,Primary,1.0,29
APP-CHI-00386,sup-116,Secondary,1.17,53
APP-CHI-00387,sup-045,Primary,1.0,29
APP-CHI-00387,sup-177,Secondary,1.16,47
APP-CHI-00388,sup-111,Primary,1.0,29
APP-CHI-00388,sup-069,Secondary,1.08,50
APP-CHI-00389,sup-084,Primary,1.0,29
APP-CHI-00389,sup-010,Secondary,1.16,35
APP-CHI-00390,sup-154,Primary,1.0,29
APP-CHI-00390,sup-042,Secondary,1.23,41
APP-CHI-00391,sup-069,Primary,1.0,29
APP-CHI-00391,sup-029,Secondary,1.12,41
APP-CHI-00392,sup-187,Primary,1.0,29
APP-CHI-00392,sup-052,Secondary,1.08,42
APP-CHI-00393,sup-046,Primary,1.0,29
APP-CHI-00393,sup-021,Secondary,1.09,52
APP-CHI-00394,sup-190,Primary,1.0,29
APP-CHI-00394,sup-197,Secondary,1.24,57
APP-CHI-00395,sup-111,Primary,1.0,29
APP-CHI-00395,sup-171,Secondary,1.21,46
APP-CHI-00396,sup-116,Primary,1.0,29
APP-CHI-00396,sup-171,Secondary,1.19,45
APP-CHI-00397,sup-116,Primary,1.0,29
APP-CHI-00397,sup-087,Secondary,1.07,52
APP-CHI-00398,sup-163,Primary,1.0,29
APP-CHI-00398,sup-154,Secondary,1.07,45
APP-CHI-00399,sup-046,Primary,1.0,29
APP-CHI-00399,sup-010,Secondary,1.08,40
APP-CHI-00400,sup-045,Primary,1.0,29
APP-CHI-00400,sup-010,Secondary,1.21,35
APP-CHI-00401,sup-042,Primary,1.0,29
APP-CHI-00401,sup-111,Secondary,1.1,35
APP-CHI-00402,sup-030,Primary,1.0,29
APP-CHI-00402,sup-086,Secondary,1.12,46
APP-CHI-00403,sup-132,Primary,1.0,29
APP-CHI-00403,sup-001,Secondary,1.15,56
APP-CHI-00404,sup-154,Primary,1.0,29
APP-CHI-00404,sup-046,Secondary,1.24,50
APP-CHI-00405,sup-151,Primary,1.0,29
APP-CHI-00405,sup-038,Secondary,1.18,55
APP-CHI-00406,sup-001,Primary,1.0,29
APP-CHI-00406,sup-139,Secondary,1.22,44
APP-CHI-00407,sup-084,Primary,1.0,29
APP-CHI-00407,sup-086,Secondary,1.08,46
APP-CHI-00408,sup-045,Primary,1.0,29
APP-CHI-00408,sup-052,Secondary,1.25,43
APP-CHI-00409,sup-038,Primary,1.0,29
APP-CHI-00409,sup-046,Secondary,1.22,40
APP-CHI-00410,sup-132,Primary,1.0,29
APP-CHI-00410,sup-131,Secondary,1.21,37
APP-CHI-00411,sup-131,Primary,1.0,29
APP-CHI-00411,sup-154,Secondary,1.21,51
APP-CHI-00412,sup-021,Primary,1.0,29
APP-CHI-00412,sup-111,Secondary,1.12,55
APP-CHI-00413,sup-021,Primary,1.0,29
APP-CHI-00413,sup-111,Secondary,1.22,39
APP-CHI-00414,sup-177,Primary,1.0,29
APP-CHI-00414,sup-139,Secondary,1.1,53
APP-CHI-00415,sup-111,Primary,1.0,29
APP-CHI-00415,sup-052,Secondary,1.14,51
APP-CHI-00416,sup-190,Primary,1.0,29
APP-CHI-00416,sup-045,Secondary,1.16,45
APP-CHI-00417,sup-042,Primary,1.0,29
APP-CHI-00417,sup-046,Secondary,1.23,53
APP-CHI-00418,sup-010,Primary,1.0,29
APP-CHI-00418,sup-187,Secondary,1.22,35
APP-CHI-00419,sup-116,Primary,1.0,29
APP-CHI-00419,sup-085,Secondary,1.11,37
APP-CHI-00420,sup-010,Primary,1.0,29
APP-CHI-00420,sup-103,Secondary,1.17,48
APP-CHI-00421,sup-132,Primary,1.0,29
APP-CHI-00421,sup-084,Secondary,1.11,52
APP-CHI-00422,sup-030,Primary,1.0,29
APP-CHI-00422,sup-111,Secondary,1.1,56
APP-CHI-00423,sup-197,Primary,1.0,29
APP-CHI-00423,sup-059,Secondary,1.08,40
APP-CHI-00424,sup-160,Primary,1.0,29
APP-CHI-00424,sup-069,Secondary,1.08,43
APP-CHI-00425,sup-160,Primary,1.0,29
APP-CHI-00425,sup-116,Secondary,1.21,47
APP-CHI-00426,sup-045,Primary,1.0,29
APP-CHI-00426,sup-146,Secondary,1.11,57
APP-CHI-00427,sup-111,Primary,1.0,29
APP-CHI-00427,sup-132,Secondary,1.2,52
APP-CHI-00428,sup-103,Primary,1.0,29
APP-CHI-00428,sup-010,Secondary,1.21,48
APP-CHI-00429,sup-103,Primary,1.0,29
APP-CHI-00429,sup-104,Secondary,1.08,53
APP-CHI-00430,sup-103,Primary,1.0,29
APP-CHI-00430,sup-111,Secondary,1.24,43
APP-CHI-00431,sup-187,Primary,1.0,29
APP-CHI-00431,sup-149,Secondary,1.14,41
APP-CHI-00432,sup-021,Primary,1.0,29
APP-CHI-00432,sup-132,Secondary,1.21,39
APP-CHI-00433,sup-059,Primary,1.0,29
APP-CHI-00433,sup-154,Secondary,1.13,55
APP-CHI-00434,sup-139,Primary,1.0,29
APP-CHI-00434,sup-059,Secondary,1.14,52
APP-CHI-00435,sup-171,Primary,1.0,29
APP-CHI-00435,sup-052,Secondary,1.05,50
APP-CHI-00436,sup-029,Primary,1.0,29
APP-CHI-00436,sup-085,Secondary,1.07,47
APP-CHI-00437,sup-132,Primary,1.0,29
APP-CHI-00437,sup-030,Secondary,1.23,55
APP-CHI-00438,sup-131,Primary,1.0,29
APP-CHI-00438,sup-087,Secondary,1.06,50
APP-CHI-00439,sup-046,Primary,1.0,29
APP-CHI-00439,sup-029,Secondary,1.15,52
APP-CHI-00440,sup-160,Primary,1.0,29
APP-CHI-00440,sup-107,Secondary,1.24,43
APP-CHI-00441,sup-052,Primary,1.0,29
APP-CHI-00441,sup-151,Secondary,1.17,36
APP-CHI-00442,sup-086,Primary,1.0,29
APP-CHI-00442,sup-084,Secondary,1.17,40
APP-CHI-00443,sup-132,Primary,1.0,29
APP-CHI-00443,sup-104,Secondary,1.15,44
APP-CHI-00444,sup-116,Primary,1.0,29
APP-CHI-00444,sup-139,Secondary,1.21,36
APP-CHI-00445,sup-149,Primary,1.0,29
APP-CHI-00445,sup-029,Secondary,1.14,47
APP-CHI-00446,sup-046,Primary,1.0,29
APP-CHI-00446,sup-059,Secondary,1.2,54
APP-CHI-00447,sup-103,Primary,1.0,29
APP-CHI-00447,sup-163,Secondary,1.15,50
APP-CHI-00448,sup-084,Primary,1.0,29
APP-CHI-00448,sup-154,Secondary,1.1,35
APP-CHI-00449,sup-052,Primary,1.0,29
APP-CHI-00449,sup-197,Secondary,1.07,45
APP-CHI-00450,sup-190,Primary,1.0,29
APP-CHI-00450,sup-171,Secondary,1.17,43
APP-CHI-00451,sup-149,Primary,1.0,29
APP-CHI-00451,sup-160,Secondary,1.23,50
APP-CHI-00452,sup-154,Primary,1.0,29
APP-CHI-00452,sup-001,Secondary,1.23,51
APP-CHI-00453,sup-104,Primary,1.0,29
APP-CHI-00453,sup-171,Secondary,1.11,37
APP-CHI-00454,sup-149,Primary,1.0,29
APP-CHI-00454,sup-151,Secondary,1.13,48
APP-CHI-00455,sup-030,Primary,1.0,29
APP-CHI-00455,sup-154,Secondary,1.08,55
APP-CHI-00456,sup-029,Primary,1.0,29
APP-CHI-00456,sup-104,Secondary,1.19,50
APP-CHI-00457,sup-030,Primary,1.0,29
APP-CHI-00457,sup-149,Secondary,1.09,51
APP-CHI-00458,sup-030,Primary,1.0,29
APP-CHI-00458,sup-146,Secondary,1.25,36
APP-CHI-00459,sup-087,Primary,1.0,29
APP-CHI-00459,sup-103,Secondary,1.08,42
APP-CHI-00460,sup-042,Primary,1.0,29
APP-CHI-00460,sup-131,Secondary,1.08,53
APP-CHI-00461,sup-163,Primary,1.0,29
APP-CHI-00461,sup-111,Secondary,1.08,45
APP-CHI-00462,sup-042,Primary,1.0,29
APP-CHI-00462,sup-132,Secondary,1.19,40
APP-CHI-00463,sup-086,Primary,1.0,29
APP-CHI-00463,sup-030,Secondary,1.25,44
APP-CHI-00464,sup-144,Primary,1.0,29
APP-CHI-00464,sup-187,Secondary,1.13,36
APP-CHI-00465,sup-085,Primary,1.0,29
APP-CHI-00465,sup-163,Secondary,1.24,36
APP-CHI-00466,sup-104,Primary,1.0,29
APP-CHI-00466,sup-042,Secondary,1.17,55
APP-CHI-00467,sup-104,Primary,1.0,29
APP-CHI-00467,sup-177,Secondary,1.09,45
APP-CHI-00468,sup-029,Primary,1.0,29
APP-CHI-00468,sup-160,Secondary,1.23,49
APP-CHI-00469,sup-132,Primary,1.0,29
APP-CHI-00469,sup-001,Secondary,1.23,41
APP-CHI-00470,sup-021,Primary,1.0,29
APP-CHI-00470,sup-069,Secondary,1.12,51
APP-CHI-00471,sup-104,Primary,1.0,29
APP-CHI-00471,sup-010,Secondary,1.15,38
APP-CHI-00472,sup-042,Primary,1.0,29
APP-CHI-00472,sup-029,Secondary,1.14,51
APP-CHI-00473,sup-104,Primary,1.0,29
APP-CHI-00473,sup-116,Secondary,1.16,37
APP-CHI-00474,sup-052,Primary,1.0,29
APP-CHI-00474,sup-069,Secondary,1.17,52
APP-CHI-00475,sup-001,Primary,1.0,29
APP-CHI-00475,sup-052,Secondary,1.19,53
APP-CHI-00476,sup-163,Primary,1.0,29
APP-CHI-00476,sup-116,Secondary,1.23,36
APP-CHI-00477,sup-197,Primary,1.0,29
APP-CHI-00477,sup-149,Secondary,1.23,53
APP-CHI-00478,sup-087,Primary,1.0,29
APP-CHI-00478,sup-052,Secondary,1.13,37
APP-CHI-00479,sup-146,Primary,1.0,29
APP-CHI-00479,sup-107,Secondary,1.12,52
APP-CHI-00480,sup-116,Primary,1.0,29
APP-CHI-00480,sup-154,Secondary,1.09,54
APP-CHI-00481,sup-149,Primary,1.0,29
APP-CHI-00481,sup-154,Secondary,1.13,37
APP-CHI-00482,sup-046,Primary,1.0,29
APP-CHI-00482,sup-160,Secondary,1.18,50
APP-CHI-00483,sup-085,Primary,1.0,29
APP-CHI-00483,sup-111,Secondary,1.14,38
APP-CHI-00484,sup-154,Primary,1.0,29
APP-CHI-00484,sup-149,Secondary,1.09,35
APP-CHI-00485,sup-085,Primary,1.0,29
APP-CHI-00485,sup-144,Secondary,1.07,41
APP-CHI-00486,sup-187,Primary,1.0,29
APP-CHI-00486,sup-052,Secondary,1.23,55
APP-CHI-00487,sup-042,Primary,1.0,29
APP-CHI-00487,sup-085,Secondary,1.06,54
APP-CHI-00488,sup-171,Primary,1.0,29
APP-CHI-00488,sup-030,Secondary,1.14,48
APP-CHI-00489,sup-154,Primary,1.0,29
APP-CHI-00489,sup-151,Secondary,1.09,44
APP-CHI-00490,sup-038,Primary,1.0,29
APP-CHI-00490,sup-021,Secondary,1.05,42
APP-CHI-00491,sup-103,Primary,1.0,29
APP-CHI-00491,sup-052,Secondary,1.21,56
APP-CHI-00492,sup-146,Primary,1.0,29
APP-CHI-00492,sup-029,Secondary,1.11,57
APP-CHI-00493,sup-163,Primary,1.0,29
APP-CHI-00493,sup-010,Secondary,1.07,53
APP-CHI-00494,sup-107,Primary,1.0,29
APP-CHI-00494,sup-187,Secondary,1.19,39
APP-CHI-00495,sup-111,Primary,1.0,29
APP-CHI-00495,sup-052,Secondary,1.14,35
APP-CHI-00496,sup-149,Primary,1.0,29
APP-CHI-00496,sup-045,Secondary,1.09,44
APP-CHI-00497,sup-163,Primary,1.0,29
APP-CHI-00497,sup-111,Secondary,1.11,56
APP-CHI-00498,sup-029,Primary,1.0,29
APP-CHI-00498,sup-149,Secondary,1.14,43
APP-CHI-00499,sup-038,Primary,1.0,29
APP-CHI-00499,sup-103,Secondary,1.2,36
APP-CHI-00500,sup-046,Primary,1.0,29
APP-CHI-00500,sup-146,Secondary,1.15,41
APP-CHI-00501,sup-086,Primary,1.0,29
APP-CHI-00501,sup-131,Secondary,1.23,41
APP-CHI-00502,sup-187,Primary,1.0,29
APP-CHI-00502,sup-087,Secondary,1.06,48
APP-CHI-00503,sup-154,Primary,1.0,29
APP-CHI-00503,sup-107,Secondary,1.22,51
APP-CHI-00504,sup-116,Primary,1.0,29
APP-CHI-00504,sup-029,Secondary,1.09,54
APP-CHI-00505,sup-146,Primary,1.0,29
APP-CHI-00505,sup-160,Secondary,1.18,37
APP-CHI-00506,sup-187,Primary,1.0,29
APP-CHI-00506,sup-146,Secondary,1.24,38
APP-CHI-00507,sup-029,Primary,1.0,29
APP-CHI-00507,sup-042,Secondary,1.06,55
APP-CHI-00508,sup-038,Primary,1.0,29
APP-CHI-00508,sup-139,Secondary,1.17,57
APP-CHI-00509,sup-107,Primary,1.0,29
APP-CHI-00509,sup-001,Secondary,1.19,37
APP-CHI-00510,sup-086,Primary,1.0,29
APP-CHI-00510,sup-151,Secondary,1.12,55
APP-CHI-00511,sup-131,Primary,1.0,29
APP-CHI-00511,sup-149,Secondary,1.24,35
APP-CHI-00512,sup-069,Primary,1.0,29
APP-CHI-00512,sup-030,Secondary,1.22,53
APP-CHI-00513,sup-052,Primary,1.0,29
APP-CHI-00513,sup-149,Secondary,1.06,45
APP-CHI-00514,sup-029,Primary,1.0,29
APP-CHI-00514,sup-190,Secondary,1.17,47
APP-CHI-00515,sup-197,Primary,1.0,29
APP-CHI-00515,sup-001,Secondary,1.13,47
APP-CHI-00516,sup-029,Primary,1.0,29
APP-CHI-00516,sup-160,Secondary,1.11,52
APP-CHI-00517,sup-001,Primary,1.0,29
APP-CHI-00517,sup-187,Secondary,1.11,43
APP-CHI-00518,sup-197,Primary,1.0,29
APP-CHI-00518,sup-160,Secondary,1.23,43
APP-CHI-00519,sup-116,Primary,1.0,29
APP-CHI-00519,sup-139,Secondary,1.14,43
APP-CHI-00520,sup-163,Primary,1.0,29
APP-CHI-00520,sup-144,Secondary,1.23,37
APP-CHI-00521,sup-144,Primary,1.0,29
APP-CHI-00521,sup-111,Secondary,1.06,54
APP-CHI-00522,sup-171,Primary,1.0,29
APP-CHI-00522,sup-149,Secondary,1.2,41
APP-CHI-00523,sup-046,Primary,1.0,29
APP-CHI-00523,sup-154,Secondary,1.1,38
APP-CHI-00524,sup-131,Primary,1.0,29
APP-CHI-00524,sup-144,Secondary,1.11,50
APP-CHI-00525,sup-104,Primary,1.0,29
APP-CHI-00525,sup-187,Secondary,1.12,41
APP-CHI-00526,sup-131,Primary,1.0,29
APP-CHI-00526,sup-163,Secondary,1.18,41
APP-CHI-00527,sup-059,Primary,1.0,29
APP-CHI-00527,sup-177,Secondary,1.06,46
APP-CHI-00528,sup-030,Primary,1.0,29
APP-CHI-00528,sup-085,Secondary,1.06,50
APP-CHI-00529,sup-154,Primary,1.0,29
APP-CHI-00529,sup-087,Secondary,1.1,54
APP-CHI-00530,sup-086,Primary,1.0,29
APP-CHI-00530,sup-171,Secondary,1.2,48
APP-CHI-00531,sup-149,Primary,1.0,29
APP-CHI-00531,sup-087,Secondary,1.23,38
APP-CHI-00532,sup-042,Primary,1.0,29
APP-CHI-00532,sup-144,Secondary,1.13,46
APP-CHI-00533,sup-131,Primary,1.0,29
APP-CHI-00533,sup-010,Secondary,1.07,54
APP-CHI-00534,sup-038,Primary,1.0,29
APP-CHI-00534,sup-144,Secondary,1.17,38
APP-CHI-00535,sup-069,Primary,1.0,29
APP-CHI-00535,sup-163,Secondary,1.24,54
APP-CHI-00536,sup-154,Primary,1.0,29
APP-CHI-00536,sup-069,Secondary,1.15,55
APP-CHI-00537,sup-111,Primary,1.0,29
APP-CHI-00537,sup-084,Secondary,1.19,38
APP-CHI-00538,sup-030,Primary,1.0,29
APP-CHI-00538,sup-160,Secondary,1.13,35
APP-CHI-00539,sup-154,Primary,1.0,29
APP-CHI-00539,sup-084,Secondary,1.12,36
APP-CHI-00540,sup-111,Primary,1.0,29
APP-CHI-00540,sup-059,Secondary,1.11,57
APP-CHI-00541,sup-084,Primary,1.0,29
APP-CHI-00541,sup-087,Secondary,1.14,49
APP-CHI-00542,sup-116,Primary,1.0,29
APP-CHI-00542,sup-038,Secondary,1.1,55
APP-CHI-00543,sup-132,Primary,1.0,29
APP-CHI-00543,sup-052,Secondary,1.09,38
APP-CHI-00544,sup-131,Primary,1.0,29
APP-CHI-00544,sup-144,Secondary,1.22,44
APP-CHI-00545,sup-154,Primary,1.0,29
APP-CHI-00545,sup-021,Secondary,1.24,40
APP-CHI-00546,sup-131,Primary,1.0,29
APP-CHI-00546,sup-045,Secondary,1.16,51
